date,Stage_ft,Stage_m,Storage_acft,Storage_cmd,SA_acres
4/27/2017,11.708,3.5685984,2618048,3229309847,361656
4/28/2017,11.7,3.56616,2615200,3225796896,361400
4/29/2017,11.674,3.5582352,2605944,3214379805,360568
4/30/2017,11.63,3.544824,2590280,3195058574,359160
5/1/2017,11.598,3.5350704,2578888,3181006770,358136
5/2/2017,11.596,3.5344608,2578176,3180128532,358072
5/3/2017,11.636,3.5466528,2592416,3197693288,359352
5/4/2017,11.636,3.5466528,2592416,3197693288,359352
5/5/2017,11.66,3.553968,2600960,3208232141,360120
5/6/2017,11.618,3.5411664,2586008,3189789148,358776
5/7/2017,11.614,3.5399472,2584584,3188032672,358648
5/8/2017,11.602,3.5362896,2580312,3182763246,358264
5/9/2017,11.588,3.5320224,2575328,3176615581,357816
5/10/2017,11.564,3.5247072,2566784,3166076728,357048
5/11/2017,11.526,3.5131248,2553256,3149390211,355832
5/12/2017,11.488,3.5015424,2539728,3132703693,354616
5/13/2017,11.456,3.4917888,2528336,3118651889,353592
5/14/2017,11.414,3.4789872,2513384,3100208896,352248
5/15/2017,11.39,3.471672,2504840,3089670043,351480
5/16/2017,11.358,3.4619184,2493448,3075618239,350456
5/17/2017,11.33,3.453384,2483480,3063322910,349560
5/18/2017,11.292,3.4418016,2469952,3046636393,348344
5/19/2017,11.26,3.432048,2458560,3032584589,347320
5/20/2017,11.212,3.4174176,2441472,3011506883,345784
5/21/2017,11.168,3.4040064,2425808,2992185652,344376
5/22/2017,11.124,3.3905952,2410144,2972864421,342968
5/23/2017,11.092,3.3808416,2398752,2958812617,341944
5/24/2017,11.072,3.3747456,2391632,2950030239,341304
5/25/2017,11.064,3.3723072,2388784,2946517288,341048
5/26/2017,11.072,3.3747456,2391632,2950030239,341304
5/27/2017,11.05,3.36804,2383800,2940369624,340600
5/28/2017,11.028,3.3613344,2375968,2930709009,339896
5/29/2017,11.002,3.3534096,2366712,2919291918,339064
5/30/2017,11.0025,3.353562,2366890,2919511477,339080
5/31/2017,10.975,3.34518,2357850,2908360818,338350
6/1/2017,10.9575,3.339846,2352145,2901323815,337895
6/2/2017,10.96,3.340608,2352960,2902329101,337960
6/3/2017,11.034,3.3631632,2378104,2933343722,340088
6/4/2017,11.06,3.371088,2387360,2944760813,340920
6/5/2017,11.076,3.3759648,2393056,2951786715,341432
6/6/2017,11.214,3.4180272,2442184,3012385120,345848
6/7/2017,11.462,3.4936176,2530472,3121286603,353784
6/8/2017,11.592,3.5332416,2576752,3178372057,357944
6/9/2017,11.66,3.553968,2600960,3208232141,360120
6/10/2017,11.712,3.5698176,2619472,3231066323,361784
6/11/2017,11.764,3.5856672,2637984,3253900504,363448
6/12/2017,11.786,3.5923728,2645816,3263561120,364152
6/13/2017,11.798,3.5960304,2650088,3268830546,364536
6/14/2017,11.808,3.5990784,2653648,3273221735,364856
6/15/2017,11.838,3.6082224,2664328,3286395301,365816
6/16/2017,11.922,3.6338256,2694232,3323281287,368504
6/17/2017,11.99,3.654552,2718440,3353141371,370680
6/18/2017,12.054,3.6740592,2742844,3383243217,372360.8
6/19/2017,12.16,3.706368,2783760,3433712285,375032
6/20/2017,12.214,3.7228272,2804604,3459422942,376392.8
6/21/2017,12.228,3.7270944,2810008,3466088668,376745.6
6/22/2017,12.25,3.7338,2818500,3476563380,377300
6/23/2017,12.254,3.7350192,2820044,3478467873,377400.8
6/24/2017,12.256,3.7356288,2820816,3479420120,377451.2
6/25/2017,12.27,3.739896,2826220,3486085846,377804
6/26/2017,12.288,3.7453824,2833168,3494656065,378257.6
6/27/2017,12.3,3.74904,2837800,3500369544,378560
6/28/2017,12.332,3.7587936,2850152,3515605489,379366.4
6/29/2017,12.344,3.7624512,2854784,3521318968,379668.8
6/30/2017,12.368,3.7697664,2864048,3532745927,380273.6
7/1/2017,12.38,3.773424,2868680,3538459406,380576
7/2/2017,12.39,3.776472,2872540,3543220639,380828
7/3/2017,12.414,3.7837872,2881804,3554647598,381432.8
7/4/2017,12.434,3.7898832,2889524,3564170064,381936.8
7/5/2017,12.454,3.7959792,2897244,3573692529,382440.8
7/6/2017,12.444,3.7929312,2893384,3568931296,382188.8
7/7/2017,12.438,3.7911024,2891068,3566074557,382037.6
7/8/2017,12.426,3.7874448,2886436,3560361077,381735.2
7/9/2017,12.432,3.7892736,2888752,3563217817,381886.4
7/10/2017,12.442,3.7923216,2892612,3567979050,382138.4
7/11/2017,12.454,3.7959792,2897244,3573692529,382440.8
7/12/2017,12.452,3.7953696,2896472,3572740283,382390.4
7/13/2017,12.49,3.806952,2911140,3590832967,383348
7/14/2017,12.524,3.8173152,2924264,3607021159,384147.2
7/15/2017,12.542,3.8228016,2931212,3615591378,384557.6
7/16/2017,12.552,3.8258496,2935072,3620352611,384785.6
7/17/2017,12.564,3.8295072,2939704,3626066090,385059.2
7/18/2017,12.582,3.8349936,2946652,3634636309,385469.6
7/19/2017,12.61,3.843528,2957460,3647967761,386108
7/20/2017,12.644,3.8538912,2970584,3664155952,386883.2
7/21/2017,12.656,3.8575488,2975216,3669869432,387156.8
7/22/2017,12.67,3.861816,2980620,3676535158,387476
7/23/2017,12.682,3.8654736,2985252,3682248637,387749.6
7/24/2017,12.698,3.8703504,2991428,3689866609,388114.4
7/25/2017,12.702,3.8715696,2992972,3691771103,388205.6
7/26/2017,12.706,3.8727888,2994516,3693675596,388296.8
7/27/2017,12.704,3.8721792,2993744,3692723349,388251.2
7/28/2017,12.694,3.8691312,2989884,3687962116,388023.2
7/29/2017,12.694,3.8691312,2989884,3687962116,388023.2
7/30/2017,12.698,3.8703504,2991428,3689866609,388114.4
7/31/2017,12.79,3.898392,3026940,3733669951,390212
8/1/2017,12.914,3.9361872,3074804,3792709238,393039.2
8/2/2017,12.966,3.9520368,3094876,3817467648,394224.8
8/3/2017,13.036,3.9733728,3123048,3852217247,396598.4
8/4/2017,13.064,3.9819072,3134752,3866653897,397841.6
8/5/2017,13.076,3.9855648,3139768,3872841033,398374.4
8/6/2017,13.08,3.986784,3141440,3874903411,398552
8/7/2017,13.084,3.9880032,3143112,3876965790,398729.6
8/8/2017,13.076,3.9855648,3139768,3872841033,398374.4
8/9/2017,13.066,3.9825168,3135588,3867685086,397930.4
8/10/2017,13.074,3.9849552,3138932,3871809843,398285.6
8/11/2017,13.144,4.0062912,3168192,3907901468,401393.6
8/12/2017,13.198,4.0227504,3190764,3935743579,403791.2
8/13/2017,13.252,4.0392096,3213336,3963585689,406188.8
8/14/2017,13.286,4.0495728,3227548,3981115907,407698.4
8/15/2017,13.308,4.0562784,3236744,3992458989,408675.2
8/16/2017,13.326,4.0617648,3244268,4001739693,409474.4
8/17/2017,13.34,4.066032,3250120,4008958018,410096
8/18/2017,13.358,4.0715184,3257644,4018238721,410895.2
8/19/2017,13.374,4.0763952,3264332,4026488235,411605.6
8/20/2017,13.378,4.0776144,3266004,4028550614,411783.2
8/21/2017,13.378,4.0776144,3266004,4028550614,411783.2
8/22/2017,13.376,4.0770048,3265168,4027519425,411694.4
8/23/2017,13.394,4.0824912,3272692,4036800128,412493.6
8/24/2017,13.434,4.0946832,3289412,4057423914,414269.6
8/25/2017,13.462,4.1032176,3301116,4071860564,415512.8
8/26/2017,13.458,4.1019984,3299444,4069798185,415335.2
8/27/2017,13.468,4.1050464,3303624,4074954132,415779.2
8/28/2017,13.48,4.108704,3308640,4081141267,416312
8/29/2017,13.494,4.1129712,3314492,4088359592,416933.6
8/30/2017,13.514,4.1190672,3322880,4098706022,417726.4
8/31/2017,13.524,4.1221152,3327080,4103886638,418102.4
9/1/2017,13.544,4.1282112,3335480,4114247870,418854.4
9/2/2017,13.614,4.1495472,3364880,4150512182,421486.4
9/3/2017,13.626,4.1532048,3369920,4156728922,421937.6
9/4/2017,13.652,4.1611296,3380840,4170198523,422915.2
9/5/2017,13.664,4.1647872,3385880,4176415262,423366.4
9/6/2017,13.662,4.1641776,3385040,4175379139,423291.2
9/7/2017,13.666,4.1653968,3386720,4177451386,423441.6
9/8/2017,13.654,4.1617392,3381680,4171234646,422990.4
9/9/2017,13.668,4.1660064,3387560,4178487509,423516.8
9/10/2017,14.0775,4.290822,3562340,4394075143,437224.5
9/11/2017,14.2375,4.33959,3635300,4484069844,439752.5
9/12/2017,14.615,4.454652,3806750,4695549990,444889
9/13/2017,14.8225,4.517898,3900125,4810726185,446673.5
9/14/2017,15.025,4.57962,3991000,4922818680,448300
9/15/2017,15.205,4.634484,4070200,5020510296,449020
9/16/2017,15.3775,4.687062,4146100,5114131428,449710
9/17/2017,15.5325,4.734306,4214625,5198655645,450330
9/18/2017,15.6575,4.772406,4270875,5268038895,450830
9/19/2017,15.7675,4.805934,4320375,5329096155,451270
9/20/2017,15.8625,4.83489,4363125,5381827425,451650
9/21/2017,15.94,4.858512,4398000,5424845040,451960
9/22/2017,16.005,4.878324,4427250,5460924330,452219
9/23/2017,16.065,4.896612,4454250,5494228290,452447
9/24/2017,16.14,4.919472,4488000,5535858240,452732
9/25/2017,16.205,4.939284,4517250,5571937530,452979
9/26/2017,16.2575,4.955286,4540875,5601078495,453178.5
9/27/2017,16.3,4.96824,4560000,5624668800,453340
9/28/2017,16.3225,4.975098,4570125,5637157785,453425.5
9/29/2017,16.3725,4.990338,4592625,5664911085,453615.5
9/30/2017,16.4575,5.016246,4630875,5712091695,453938.5
10/1/2017,16.48,5.023104,4641000,5724580680,454024
10/2/2017,16.515,5.033772,4656750,5744007990,454151
10/3/2017,16.57,5.050536,4681500,5774536620,454338
10/4/2017,16.6775,5.083302,4729875,5834206215,454703.5
10/5/2017,16.84,5.132832,4803000,5924404440,455256
10/6/2017,17.0025,5.182362,4876150,6014633502,455807.5
10/7/2017,17.085,5.207508,4914100,6061444068,456055
10/8/2017,17.165,5.231892,4950900,6106836132,456295
10/9/2017,17.2,5.24256,4967000,6126695160,456400
10/10/2017,17.218,5.2480464,4975280,6136908374,456454
10/11/2017,17.214,5.2468272,4973440,6134638771,456442
10/12/2017,17.202,5.2431696,4967920,6127829962,456406
10/13/2017,17.208,5.2449984,4970680,6131234366,456424
10/14/2017,17.196,5.2413408,4965160,6124425557,456388
10/15/2017,17.186,5.2382928,4960560,6118751549,456358
10/16/2017,17.17,5.233416,4953200,6109673136,456310
10/17/2017,17.144,5.2254912,4941240,6094920715,456232
10/18/2017,17.104,5.2132992,4922840,6072224683,456112
10/19/2017,17.074,5.2041552,4909040,6055202659,456022
10/20/2017,17.04,5.193792,4893400,6035911032,455920
10/21/2017,17.002,5.1822096,4875920,6014349802,455806
10/22/2017,16.982,5.1761136,4866900,6003223812,455738.8
10/23/2017,16.956,5.1681888,4855200,5988792096,455650.4
10/24/2017,16.944,5.1645312,4849800,5982131304,455609.6
10/25/2017,16.934,5.1614832,4845300,5976580644,455575.6
10/26/2017,16.866,5.1407568,4814700,5938836156,455344.4
10/27/2017,16.808,5.1230784,4788600,5906642328,455147.2
10/28/2017,16.816,5.1255168,4792200,5911082856,455174.4
10/29/2017,17.02,5.187696,4884200,6024563016,455860
10/30/2017,17.03,5.190744,4888800,6030237024,455890
10/31/2017,17.038,5.1931824,4892480,6034776230,455914
11/1/2017,17.026,5.1895248,4886960,6027967421,455878
11/2/2017,17.01,5.184648,4879600,6018889008,455830
11/3/2017,16.984,5.1767232,4867800,6004333944,455745.6
11/4/2017,16.962,5.1700176,4857900,5992122492,455670.8
11/5/2017,16.946,5.1651408,4850700,5983241436,455616.4
11/6/2017,16.928,5.1596544,4842600,5973250248,455555.2
11/7/2017,16.904,5.1523392,4831800,5959928664,455473.6
11/8/2017,16.872,5.1425856,4817400,5942166552,455364.8
11/9/2017,16.836,5.1316128,4801200,5922184176,455242.4
11/10/2017,16.782,5.1151536,4776900,5892210612,455058.8
11/11/2017,16.75,5.1054,4762500,5874448500,454950
11/12/2017,16.706,5.0919888,4742700,5850025596,454800.4
11/13/2017,16.69,5.087112,4735500,5841144540,454746
11/14/2017,16.668,5.0804064,4725600,5828933088,454671.2
11/15/2017,16.626,5.0676048,4706700,5805620316,454528.4
11/16/2017,16.58,5.053584,4686000,5780087280,454372
11/17/2017,16.548,5.0438304,4671600,5762325168,454263.2
11/18/2017,16.522,5.0359056,4659900,5747893452,454174.8
11/19/2017,16.488,5.0255424,4644600,5729021208,454054.4
11/20/2017,16.428,5.0072544,4617600,5695717248,453826.4
11/21/2017,16.42,5.004816,4614000,5691276720,453796
11/22/2017,16.4,4.99872,4605000,5680175400,453720
11/23/2017,16.378,4.9920144,4595100,5667963948,453636.4
11/24/2017,16.348,4.9828704,4581600,5651311968,453522.4
11/25/2017,16.302,4.9688496,4560900,5625778932,453347.6
11/26/2017,16.256,4.9548288,4540200,5600245896,453172.8
11/27/2017,16.204,4.9389792,4516800,5571382464,452975.2
11/28/2017,16.162,4.9261776,4497900,5548069692,452815.6
11/29/2017,16.114,4.9115472,4476300,5521426524,452633.2
11/30/2017,16.072,4.8987456,4457400,5498113752,452473.6
12/1/2017,16.03,4.885944,4438500,5474800980,452314
12/2/2017,15.998,4.8761904,4424100,5457038868,452192
12/3/2017,15.962,4.8652176,4407900,5437056492,452048
12/4/2017,15.922,4.8530256,4389900,5414853852,451888
12/5/2017,15.89,4.843272,4375500,5397091740,451760
12/6/2017,15.858,4.8335184,4361100,5379329628,451632
12/7/2017,15.832,4.8255936,4349400,5364897912,451528
12/8/2017,15.856,4.8329088,4360200,5378219496,451624
12/9/2017,15.878,4.8396144,4370100,5390430948,451712
12/10/2017,15.86,4.834128,4362000,5380439760,451640
12/11/2017,15.832,4.8255936,4349400,5364897912,451528
12/12/2017,15.822,4.8225456,4344900,5359347252,451488
12/13/2017,15.786,4.8115728,4328700,5339364876,451344
12/14/2017,15.782,4.8103536,4326900,5337144612,451328
12/15/2017,15.77,4.806696,4321500,5330483820,451280
12/16/2017,15.748,4.7999904,4311600,5318272368,451192
12/17/2017,15.724,4.7926752,4300800,5304950784,451096
12/18/2017,15.71,4.788408,4294500,5297179860,451040
12/19/2017,15.696,4.7841408,4288200,5289408936,450984
12/20/2017,15.684,4.7804832,4282800,5282748144,450936
12/21/2017,15.67,4.776216,4276500,5274977220,450880
12/22/2017,15.654,4.7713392,4269300,5266096164,450816
12/23/2017,15.638,4.7664624,4262100,5257215108,450752
12/24/2017,15.62,4.760976,4254000,5247223920,450680
12/25/2017,15.592,4.7524416,4241400,5231682072,450568
12/26/2017,15.562,4.7432976,4227900,5215030092,450448
12/27/2017,15.556,4.7414688,4225200,5211699696,450424
12/28/2017,15.534,4.7347632,4215300,5199488244,450336
12/29/2017,15.522,4.7311056,4209900,5192827452,450288
12/30/2017,15.51,4.727448,4204500,5186166660,450240
12/31/2017,15.488,4.7207424,4194720,5174103226,450152
1/1/2018,15.466,4.7140368,4185040,5162163139,450064
1/2/2018,15.416,4.6987968,4163040,5135026579,449864
1/3/2018,15.428,4.7024544,4168320,5141539354,449912
1/4/2018,15.412,4.6975776,4161280,5132855654,449848
1/5/2018,15.384,4.6890432,4148960,5117659181,449736
1/6/2018,15.352,4.6792896,4134880,5100291782,449608
1/7/2018,15.332,4.6731936,4126080,5089437158,449528
1/8/2018,15.342,4.6762416,4130480,5094864470,449568
1/9/2018,15.37,4.684776,4142800,5110060944,449680
1/10/2018,15.388,4.6902624,4150720,5119830106,449752
1/11/2018,15.396,4.6927008,4154240,5124171955,449784
1/12/2018,15.42,4.700016,4164800,5137197504,449880
1/13/2018,15.428,4.7024544,4168320,5141539354,449912
1/14/2018,15.394,4.6920912,4153360,5123086493,449776
1/15/2018,15.38,4.687824,4147200,5115488256,449720
1/16/2018,15.386,4.6896528,4149840,5118744643,449744
1/17/2018,15.38,4.687824,4147200,5115488256,449720
1/18/2018,15.346,4.6774608,4132240,5097035395,449584
1/19/2018,15.334,4.6738032,4126960,5090522621,449536
1/20/2018,15.324,4.6707552,4122560,5085095309,449496
1/21/2018,15.314,4.6677072,4118160,5079667997,449456
1/22/2018,15.308,4.6658784,4115520,5076411610,449432
1/23/2018,15.314,4.6677072,4118160,5079667997,449456
1/24/2018,15.316,4.6683168,4119040,5080753459,449464
1/25/2018,15.29,4.660392,4107600,5066642448,449360
1/26/2018,15.288,4.6597824,4106720,5065556986,449352
1/27/2018,15.282,4.6579536,4104080,5062300598,449328
1/28/2018,15.28,4.657344,4103200,5061215136,449320
1/29/2018,15.284,4.6585632,4104960,5063386061,449336
1/30/2018,15.236,4.6439328,4083840,5037334963,449144
1/31/2018,15.222,4.6396656,4077680,5029736726,449088
2/1/2018,15.23,4.642104,4081200,5034078576,449120
2/2/2018,15.22,4.639056,4076800,5028651264,449080
2/3/2018,15.194,4.6311312,4065360,5014540253,448976
2/4/2018,15.196,4.6317408,4066240,5015625715,448984
2/5/2018,15.23,4.642104,4081200,5034078576,449120
2/6/2018,15.222,4.6396656,4077680,5029736726,449088
2/7/2018,15.218,4.6384464,4075920,5027565802,449072
2/8/2018,15.212,4.6366176,4073280,5024309414,449048
2/9/2018,15.214,4.6372272,4074160,5025394877,449056
2/10/2018,15.208,4.6353984,4071520,5022138490,449032
2/11/2018,15.198,4.6323504,4067120,5016711178,448992
2/12/2018,15.184,4.6280832,4060960,5009112941,448936
2/13/2018,15.168,4.6232064,4053920,5000429242,448872
2/14/2018,15.146,4.6165008,4044240,4988489155,448784
2/15/2018,15.14,4.614672,4041600,4985232768,448760
2/16/2018,15.128,4.6110144,4036320,4978719994,448712
2/17/2018,15.11,4.605528,4028400,4968950832,448640
2/18/2018,15.084,4.5976032,4016960,4954839821,448536
2/19/2018,15.056,4.5890688,4004640,4939643347,448424
2/20/2018,15.042,4.5848016,3998480,4932045110,448368
2/21/2018,15.02,4.578096,3988800,4920105024,448280
2/22/2018,14.992,4.5695616,3976400,4904809872,448131.2
2/23/2018,14.976,4.5646848,3969200,4895928816,447993.6
2/24/2018,14.956,4.5585888,3960200,4884827496,447821.6
2/25/2018,14.94,4.553712,3953000,4875946440,447684
2/26/2018,14.92,4.547616,3944000,4864845120,447512
2/27/2018,14.886,4.5372528,3928700,4845972876,447219.6
2/28/2018,14.864,4.5305472,3918800,4833761424,447030.4
3/1/2018,14.836,4.5220128,3906200,4818219576,446789.6
3/2/2018,14.812,4.5146976,3895400,4804897992,446583.2
3/3/2018,14.738,4.4921424,3862100,4763823108,445946.8
3/4/2018,14.676,4.4732448,3834200,4729409016,445413.6
3/5/2018,14.654,4.4665392,3824300,4717197564,445224.4
3/6/2018,14.64,4.462272,3818000,4709426640,445104
3/7/2018,14.608,4.4525184,3803600,4691664528,444828.8
3/8/2018,14.55,4.43484,3777500,4659470700,444330
3/9/2018,14.516,4.4244768,3762200,4640598456,444037.6
3/10/2018,14.496,4.4183808,3753176,4629467532,443836.8
3/11/2018,14.492,4.4171616,3751352,4627217665,443773.6
3/12/2018,14.464,4.4086272,3738584,4611468592,443331.2
3/13/2018,14.424,4.3964352,3720344,4588969917,442699.2
3/14/2018,14.392,4.3866816,3705752,4570970977,442193.6
3/15/2018,14.364,4.3781472,3692984,4555221904,441751.2
3/16/2018,14.338,4.3702224,3681128,4540597765,441340.4
3/17/2018,14.308,4.3610784,3667448,4523723759,440866.4
3/18/2018,14.28,4.352544,3654680,4507974686,440424
3/19/2018,14.258,4.3458384,3644648,4495600415,440076.4
3/20/2018,14.254,4.3446192,3642824,4493350548,440013.2
3/21/2018,14.22,4.334256,3627320,4474226674,439476
3/22/2018,14.172,4.3196256,3605432,4447228263,438717.6
3/23/2018,14.126,4.3056048,3584456,4421354787,437990.8
3/24/2018,14.104,4.2988992,3574424,4408980516,437643.2
3/25/2018,14.066,4.2873168,3557096,4387606774,437042.8
3/26/2018,14.03,4.276344,3540680,4367357966,436474
3/27/2018,14.002,4.2678096,3527912,4351608894,436031.6
3/28/2018,13.968,4.2574464,3513560,4333905989,434796.8
3/29/2018,13.94,4.248912,3501800,4319400264,433744
3/30/2018,13.908,4.2391584,3488360,4302822293,432540.8
3/31/2018,13.874,4.2287952,3474080,4285208198,431262.4
4/1/2018,13.85,4.22148,3464000,4272774720,430360
4/2/2018,13.824,4.2135552,3453080,4259305118,429382.4
4/3/2018,13.792,4.2038016,3439640,4242727147,428179.2
4/4/2018,13.74,4.187952,3417800,4215787944,426224
4/5/2018,13.69,4.172712,3396800,4189884864,424344
4/6/2018,13.666,4.1653968,3386720,4177451386,423441.6
4/7/2018,13.624,4.1525952,3369080,4155692798,421862.4
4/8/2018,13.584,4.1404032,3352280,4134970334,420358.4
4/9/2018,13.572,4.1367456,3347240,4128753595,419907.2
4/10/2018,13.546,4.1288208,3336320,4115283994,418929.6
4/11/2018,13.52,4.120896,3325400,4101814392,417952
4/12/2018,13.494,4.1129712,3314492,4088359592,416933.6
4/13/2018,13.474,4.1068752,3306132,4078047699,416045.6
4/14/2018,13.444,4.0977312,3293592,4062579860,414713.6
4/15/2018,13.434,4.0946832,3289412,4057423914,414269.6
4/16/2018,13.38,4.078224,3266840,4029581803,411872
4/17/2018,13.354,4.0702992,3255972,4016176343,410717.6
4/18/2018,13.338,4.0654224,3249284,4007926828,410007.2
4/19/2018,13.302,4.0544496,3234236,3989365421,408408.8
4/20/2018,13.268,4.0440864,3220024,3971835204,406899.2
4/21/2018,13.25,4.0386,3212500,3962554500,406100
