,date,Outflows_acft
1499,2011-11-08,232.06646148302366
1500,2011-11-09,110.08280865220351
1501,2011-11-10,153.1241950982002
1502,2011-11-11,128.92581193501312
1503,2011-11-12,469.6866502494016
1504,2011-11-13,414.5460722218114
1505,2011-11-14,648.5960077346044
1506,2011-11-15,476.03376714466384
1507,2011-11-16,1008.5370399138801
1508,2011-11-17,2183.2693687754
1509,2011-11-18,849.0062237049729
1510,2011-11-19,648.5960077346044
1511,2011-11-20,430.41386445996693
1512,2011-11-21,367.73608511925283
1513,2011-11-22,357.0253253584979
1514,2011-11-23,91.2398053693939
1515,2011-11-24,67.43811701216072
1516,2011-11-25,438.34776057904463
1517,2011-11-26,907.2211864762411
1518,2011-11-27,497.8519814721277
1519,2011-11-28,831.0756184733923
1520,2011-11-29,893.6145546320224
1521,2011-11-30,1285.4498492221835
1522,2011-12-01,1508.1543132566778
1523,2011-12-02,1383.1756146481696
1524,2011-12-03,1686.7859843954834
1525,2011-12-04,1143.8099687154886
1526,2011-12-05,1399.9359702112658
1527,2011-12-06,1998.3500849927025
1528,2011-12-07,2185.2330080709644
1529,2011-12-08,3434.1671003892693
1530,2011-12-09,1770.667101137522
1531,2011-12-10,41.77196306694425
1532,2011-12-11,138.84318208386028
1533,2011-12-12,175.33910423161785
1534,2011-12-13,8.925633133962448
1535,2011-12-14,7.338853910146902
1536,2011-12-15,35.50418513287285
1537,2011-12-16,401.85183845269
1538,2011-12-17,2832.400914302948
1539,2011-12-18,2007.2757185318935
1540,2011-12-19,1488.0022171016378
1541,2011-12-20,1335.2747168134129
1542,2011-12-21,1934.2045348326021
1543,2011-12-22,2326.6348715443964
1544,2011-12-23,2073.34523794284
1545,2011-12-24,2030.0856693935207
1546,2011-12-25,1858.515165607549
1547,2011-12-26,1800.9944190861627
1548,2011-12-27,1065.1255540034372
1549,2011-12-28,537.9181568933164
1550,2011-12-29,975.27418043763
1551,2011-12-30,1597.5693225151815
1552,2011-12-31,2207.6065947909333
1553,2012-01-01,1795.0439973107632
1554,2012-01-02,2129.973421768789
1555,2012-01-03,4351.841194626222
1556,2012-01-04,5223.201170773947
1557,2012-01-05,3739.4634228160776
1558,2012-01-06,1297.4498670554617
1559,2012-01-07,2324.175364101344
1560,2012-01-08,2343.6927481934094
1561,2012-01-09,1608.101569859195
1562,2012-01-10,1532.551043880175
1563,2012-01-11,552.8140468370383
1564,2012-01-12,751.7961615035082
1565,2012-01-13,3425.5588230069325
1566,2012-01-14,3797.0436743599917
1567,2012-01-15,3724.8055502637585
1568,2012-01-16,3092.394690165596
1569,2012-01-17,3041.7962678297463
1570,2012-01-18,4061.262249648433
1571,2012-01-19,3298.299129388713
1572,2012-01-20,2554.23851697748
1573,2012-01-21,3028.0111231411197
1574,2012-01-22,2441.7755389655076
1575,2012-01-23,4705.07808484496
1576,2012-01-24,6297.629217862201
1577,2012-01-25,5869.476513974148
1578,2012-01-26,2760.0636166555655
1579,2012-01-27,1852.0292057782171
1580,2012-01-28,2288.3339880534163
1581,2012-01-29,2172.023071012075
1582,2012-01-30,4887.3990178170125
1583,2012-01-31,6494.389842028084
1584,2012-02-01,8396.323254544468
1585,2012-02-02,6935.395457471317
1586,2012-02-03,3995.2323991858734
1587,2012-02-04,3547.106111288406
1588,2012-02-05,2743.5016085870243
1589,2012-02-06,1633.113177178589
1590,2012-02-07,835.0425665233323
1591,2012-02-08,895.9352192250607
1592,2012-02-09,1152.398410954892
1593,2012-02-10,1828.7630557768914
1594,2012-02-11,2017.1930881831563
1595,2012-02-12,1902.1515943213674
1596,2012-02-13,2703.475102414113
1597,2012-02-14,2138.641203132438
1598,2012-02-15,1705.0736149492445
1599,2012-02-16,1190.08441787515
1600,2012-02-17,2402.403579589511
1601,2012-02-18,3132.5005349881244
1602,2012-02-19,2293.292673028998
1603,2012-02-20,2478.9260078450643
1604,2012-02-21,3827.113140769596
1605,2012-02-22,3959.3315189942273
1606,2012-02-23,4011.59605974455
1607,2012-02-24,2655.137840475312
1608,2012-02-25,1876.3069279203658
1609,2012-02-26,1296.2002784325323
1610,2012-02-27,2217.5636347453096
1611,2012-02-28,3888.2239753079552
1612,2012-02-29,5130.989463178221
1613,2012-03-01,4894.122994557163
1614,2012-03-02,3212.85106800257
1615,2012-03-03,2398.4366315662896
1616,2012-03-04,1414.6335127939085
1617,2012-03-05,1883.9829724361966
1618,2012-03-06,3472.348975475561
1619,2012-03-07,5751.658156787042
1620,2012-03-08,6600.8032234092325
1621,2012-03-09,3058.4971193452484
1622,2012-03-10,2695.739553740818
1623,2012-03-11,1902.7466365912637
1624,2012-03-12,1334.8780222143528
1625,2012-03-13,1448.8682745203594
1626,2012-03-14,1865.9928629570015
1627,2012-03-15,1771.1828043523149
1628,2012-03-16,1207.320807175556
1629,2012-03-17,2559.8914176203994
1630,2012-03-18,2848.4868891676974
1631,2012-03-19,3726.6303459106584
1632,2012-03-20,6731.573666793282
1633,2012-03-21,7230.179368298655
1634,2012-03-22,8012.699542499431
1635,2012-03-23,8444.91836780659
1636,2012-03-24,5240.794585913249
1637,2012-03-25,3838.2800992626144
1638,2012-03-26,5219.730091497494
1639,2012-03-27,7894.2663079834365
1640,2012-03-28,9208.357521877298
1641,2012-03-29,8621.606234952822
1642,2012-03-30,6169.556300380803
1643,2012-03-31,5826.6533102032545
1644,2012-04-01,4389.3883584518235
1645,2012-04-02,6038.369327630023
1646,2012-04-03,6086.250390919568
1647,2012-04-04,7615.786553941012
1648,2012-04-05,6848.340782525513
1649,2012-04-06,6457.160034102506
1650,2012-04-07,5698.798573598336
1651,2012-04-08,5927.5526336757885
1652,2012-04-09,7475.396262326523
1653,2012-04-10,8771.57670580486
1654,2012-04-11,9117.03837817453
1655,2012-04-12,9441.812415715067
1656,2012-04-13,8467.529972076483
1657,2012-04-14,5705.998584944356
1658,2012-04-15,4913.303188653071
1659,2012-04-16,5386.084058368163
1660,2012-04-17,6154.025698489294
1661,2012-04-18,6638.667743128628
1662,2012-04-19,5060.15960582213
1663,2012-04-20,2797.471936877772
1664,2012-04-21,305.4550005553069
1665,2012-04-22,119.00844178616596
1666,2012-04-23,1037.6346039348787
1667,2012-04-24,3236.156887638075
1668,2012-04-25,3978.194357069994
1669,2012-04-26,5388.087366760757
1670,2012-04-27,5615.056300488236
1671,2012-04-28,1372.9805581522774
1672,2012-04-29,607.8951206522968
1673,2012-04-30,509.83216461193535
1674,2012-05-01,372.8931175966534
1675,2012-05-02,1225.7869502672763
1676,2012-05-03,2442.05322563165
1677,2012-05-04,2509.094647971722
1678,2012-05-05,3424.0513824843606
1679,2012-05-06,3847.0272197275394
1680,2012-05-07,4567.583665263084
1681,2012-05-08,2830.913309212051
1682,2012-05-09,1811.5068316050472
1683,2012-05-10,188.43003283393324
1684,2012-05-11,0.0
1685,2012-05-12,283.63678629425686
1686,2012-05-13,186.4465587684924
1687,2012-05-14,71.40506506793787
1688,2012-05-15,1225.786950740993
1689,2012-05-16,2062.81299088757
1690,2012-05-17,2086.6146796056687
1691,2012-05-18,1186.1174700846384
1692,2012-05-19,35.702532533968935
1693,2012-05-20,0.0
1694,2012-05-21,0.0
1695,2012-05-22,0.0
1696,2012-05-23,0.0
1697,2012-05-24,81.32243522054674
1698,2012-05-25,0.0
1699,2012-05-26,0.0
1700,2012-05-27,563.3066244284464
1701,2012-05-28,1265.4564312614068
1702,2012-05-29,1142.481041082855
1703,2012-05-30,757.6870793708856
1704,2012-05-31,1075.0429242486625
1705,2012-06-01,1102.8115607873658
1706,2012-06-02,329.2566889613127
1707,2012-06-03,121.19026323357006
1708,2012-06-04,140.82665610980314
1709,2012-06-05,1356.6962360400817
1710,2012-06-06,1808.9283154000714
1711,2012-06-07,1440.398840181185
1712,2012-06-08,1134.5471446638776
1713,2012-06-09,190.41350682621527
1714,2012-06-10,99.17370148847164
1715,2012-06-11,97.1902274587022
1716,2012-06-12,63.47116895262185
1717,2012-06-13,406.6121761027337
1718,2012-06-14,0.0
1719,2012-06-15,517.6867217656711
1720,2012-06-16,1344.7953918993417
1721,2012-06-17,1469.7542563066445
1722,2012-06-18,1322.481309645296
1723,2012-06-19,1872.9350223588908
1724,2012-06-20,1055.208183440153
1725,2012-06-21,210.2482471440153
1726,2012-06-22,0.0
1727,2012-06-23,0.0
1728,2012-06-24,0.0
1729,2012-06-25,0.0
1730,2012-06-26,0.0
1731,2012-06-27,0.0
1732,2012-06-28,0.0
1733,2012-06-29,0.0
1734,2012-06-30,11.50414937266271
1735,2012-07-01,0.0
1736,2012-07-02,432.39733845017344
1737,2012-07-03,472.06681909498326
1738,2012-07-04,174.54571462827124
1739,2012-07-05,144.79360416934205
1740,2012-07-06,285.62026030392065
1741,2012-07-07,743.8027611722282
1742,2012-07-08,1135.8364029892143
1743,2012-07-09,1003.6378590744886
1744,2012-07-10,638.6786375590362
1745,2012-07-11,698.1828584765054
1746,2012-07-12,194.38045492596558
1747,2012-07-13,117.02496775639653
1748,2012-07-14,155.90105873987744
1749,2012-07-15,0.0
1750,2012-07-16,0.0
1751,2012-07-17,0.0
1752,2012-07-18,0.0
1753,2012-07-19,0.0
1754,2012-07-20,0.0
1755,2012-07-21,4.958685074423582
1756,2012-07-22,12.099191581593539
1757,2012-07-23,0.0
1758,2012-07-24,0.0
1759,2012-07-25,0.0
1760,2012-07-26,0.0
1761,2012-07-27,119.00844178616596
1762,2012-07-28,174.54571461971008
1763,2012-07-29,23.801688357233193
1764,2012-07-30,142.82996488369653
1765,2012-07-31,1198.6926951801731
1766,2012-08-01,1007.2279470572413
1767,2012-08-02,326.3608168582628
1768,2012-08-03,18.24796107387878
1769,2012-08-04,0.0
1770,2012-08-05,6.148769492285242
1771,2012-08-06,15.867792238155463
1772,2012-08-07,0.0
1773,2012-08-08,8.52893832800856
1774,2012-08-09,287.60373427882087
1775,2012-08-10,702.1498065671757
1776,2012-08-11,83.30590921620131
1777,2012-08-12,0.0
1778,2012-08-13,0.0
1779,2012-08-14,0.0
1780,2012-08-15,35.70253253584979
1781,2012-08-16,79.47780437286117
1782,2012-08-17,53.55379880377469
1783,2012-08-18,71.40506507169958
1784,2012-08-19,25.785162387002625
1785,2012-08-20,326.5194947806442
1786,2012-08-21,473.6535983089405
1787,2012-08-22,273.71941610818175
1788,2012-08-23,0.2975211044654149
1789,2012-08-24,0.0
1790,2012-08-25,0.0
1791,2012-08-26,0.0
1792,2012-08-27,0.0
1793,2012-08-28,0.0
1794,2012-08-29,0.0
1795,2012-08-30,0.0
1796,2012-08-31,0.0
1797,2012-09-01,19.438045491740443
1798,2012-09-02,3.768600656561922
1799,2012-09-03,0.0
1800,2012-09-04,19.636392894717385
1801,2012-09-05,0.0
1802,2012-09-06,0.0
1803,2012-09-07,0.0
1804,2012-09-08,0.0
1805,2012-09-09,0.0
1806,2012-09-10,0.0
1807,2012-09-11,111.27289307006515
1808,2012-09-12,106.71090280159548
1809,2012-09-13,124.95886387547425
1810,2012-09-14,109.09107163731879
1811,2012-09-15,210.24824715555988
1812,2012-09-16,154.71097432201577
1813,2012-09-17,41.05791241622726
1814,2012-09-18,0.0
1815,2012-09-19,1188.1009438290366
1816,2012-09-20,2048.9286729173396
1817,2012-09-21,3463.145655628758
1818,2012-09-22,3246.9469869746085
1819,2012-09-23,2233.3917578646433
1820,2012-09-24,2221.490913746992
1821,2012-09-25,3110.48397331372
1822,2012-09-26,3578.1871497162497
1823,2012-09-27,3621.8235782212278
1824,2012-09-28,3990.3332180250427
1825,2012-09-29,4628.833343074981
1826,2012-09-30,4112.33670617287
1827,2012-10-01,4119.675559450271
1828,2012-10-02,3994.9150435775723
1829,2012-10-03,4179.576475210273
1830,2012-10-04,6053.562738748127
1831,2012-10-05,9482.989336320654
1832,2012-10-06,11406.562451621001
1833,2012-10-07,10224.411928748867
1834,2012-10-08,9275.121257604409
1835,2012-10-09,10183.155668915653
1836,2012-10-10,10676.44565622062
1837,2012-10-11,10840.08226786118
1838,2012-10-12,11597.967697265129
1839,2012-10-13,11686.827329370353
1840,2012-10-14,11718.3645681541
1841,2012-10-15,9621.832518246263
1842,2012-10-16,10659.982825414352
1843,2012-10-17,10901.173267373351
1844,2012-10-18,6215.017525217835
1845,2012-10-19,4043.9068520106625
1846,2012-10-20,4072.2705302895088
1847,2012-10-21,5829.430173787851
1848,2012-10-22,6067.248709716198
1849,2012-10-23,6726.158782096624
1850,2012-10-24,7763.09917053539
1851,2012-10-25,4097.063956258572
1852,2012-10-26,2233.7884522866425
1853,2012-10-27,3185.4592914898335
1854,2012-10-28,3832.0718252844304
1855,2012-10-29,4086.7498910866298
1856,2012-10-30,6053.602408198628
1857,2012-10-31,7606.622904298084
1858,2012-11-01,7447.944981879429
1859,2012-11-02,6556.710596323362
1860,2012-11-03,6622.145404157633
1861,2012-11-04,6004.531260507301
1862,2012-11-05,6056.815635988061
1863,2012-11-06,7238.926488891873
1864,2012-11-07,5099.293548546219
1865,2012-11-08,4262.703871805435
1866,2012-11-09,3861.4867454245373
1867,2012-11-10,4148.852462632609
1868,2012-11-11,4629.01185598412
1869,2012-11-12,6246.991125852092
1870,2012-11-13,7543.627769328708
1871,2012-11-14,7827.522406698795
1872,2012-11-15,6779.950597899162
1873,2012-11-16,7700.421390784259
1874,2012-11-17,8027.238407218838
1875,2012-11-18,7237.875247544546
1876,2012-11-19,5488.4313186225845
1877,2012-11-20,4757.8384939724865
1878,2012-11-21,6264.366359136348
1879,2012-11-22,4107.060665254981
1880,2012-11-23,4187.569875535456
1881,2012-11-24,4225.69224641772
1882,2012-11-25,2935.363051556668
1883,2012-11-26,3859.939635666402
1884,2012-11-27,4607.808518534277
1885,2012-11-28,6468.9617045103605
1886,2012-11-29,7079.197325063628
1887,2012-11-30,6125.820698159809
1888,2012-12-01,5888.160839673129
1889,2012-12-02,4130.465658788619
1890,2012-12-03,3504.183733620021
1891,2012-12-04,4738.083092872969
1892,2012-12-05,5302.73847965203
1893,2012-12-06,6736.532351702974
1894,2012-12-07,5310.394689543665
1895,2012-12-08,2660.3345427297077
1896,2012-12-09,1959.037629707367
1897,2012-12-10,1113.5818245018022
1898,2012-12-11,714.0506507169958
1899,2012-12-12,438.34776057904463
1900,2012-12-13,2324.631563168142
1901,2012-12-14,2598.3509791313036
1902,2012-12-15,2340.4993552843657
1903,2012-12-16,1430.0847754968381
1904,2012-12-17,1255.539060872199
1905,2012-12-18,894.5467873900833
1906,2012-12-19,682.3150662406848
1907,2012-12-20,1572.894905387943
1908,2012-12-21,1838.6804256769467
1909,2012-12-22,4002.0952193396347
1910,2012-12-23,5157.369668318174
1911,2012-12-24,4489.018259096336
1912,2012-12-25,2584.9228600198107
1913,2012-12-26,2986.9730452493454
1914,2012-12-27,3565.790436790481
1915,2012-12-28,3403.839782259806
1916,2012-12-29,1853.8738367449803
1917,2012-12-30,1494.9047067566266
1918,2012-12-31,1095.2346897580853
1919,2013-01-01,1901.596221799926
1920,2013-01-02,2891.845631231453
1921,2013-01-03,4835.9080319300065
1922,2013-01-04,5410.044424266931
1923,2013-01-05,3366.034767672155
1924,2013-01-06,2312.9885701536878
1925,2013-01-07,1706.4223773010967
1926,2013-01-08,801.3235080268508
1927,2013-01-09,775.5383456398482
1928,2013-01-10,938.8575972510637
1929,2013-01-11,1574.6205280130598
1930,2013-01-12,2462.7408598420493
1931,2013-01-13,3172.646049197855
1932,2013-01-14,4307.966749121445
1933,2013-01-15,4481.778578982892
1934,2013-01-16,3714.2336333543144
1935,2013-01-17,3008.969772897396
1936,2013-01-18,2308.2083979629747
1937,2013-01-19,2673.0882804337048
1938,2013-01-20,2552.5327288813537
1939,2013-01-21,3504.2829073597786
1940,2013-01-22,3991.8803280616758
1941,2013-01-23,5013.825652058401
1942,2013-01-24,4037.619239017974
1943,2013-01-25,3159.277434416472
1944,2013-01-26,3043.9185848660945
1945,2013-01-27,2953.372995906006
1946,2013-01-28,1703.8041915878978
1947,2013-01-29,4721.858275255229
1948,2013-01-30,5257.158246397856
1949,2013-01-31,4775.927777012428
1950,2013-02-01,6356.9945961429075
1951,2013-02-02,6665.543816217472
1952,2013-02-03,6498.931997797528
1953,2013-02-04,6229.278703523786
1954,2013-02-05,7266.9728109396665
1955,2013-02-06,6926.211972782235
1956,2013-02-07,7588.791473032219
1957,2013-02-08,8851.391700767974
1958,2013-02-09,7549.935216298716
1959,2013-02-10,6439.150090589308
1960,2013-02-11,7066.245239334544
1961,2013-02-12,8275.509850830074
1962,2013-02-13,4591.444857748211
1963,2013-02-14,1449.4236472279406
1964,2013-02-15,347.10795520965075
1965,2013-02-16,404.6287020729643
1966,2013-02-17,1697.8537692193145
1967,2013-02-18,2261.1603937986188
1968,2013-02-19,1632.399126260012
1969,2013-02-20,1574.8783799425366
1970,2013-02-21,1979.5070816035281
1971,2013-02-22,1519.341106812725
1972,2013-02-23,1333.4895902183998
1973,2013-02-24,1261.6878303721373
1974,2013-02-25,868.7616250204622
1975,2013-02-26,718.0175987765347
1976,2013-02-27,1392.7954637432695
1977,2013-02-28,3873.7247799417582
1978,2013-03-01,4873.395690890294
1979,2013-03-02,3488.930818144696
1980,2013-03-03,2931.574616219477
1981,2013-03-04,4596.2845345645255
1982,2013-03-05,3999.1398428046473
1983,2013-03-06,4239.457556488109
1984,2013-03-07,3305.241288503802
1985,2013-03-08,3811.503199827388
1986,2013-03-09,5096.615858584244
1987,2013-03-10,5866.322790543103
1988,2013-03-11,5731.744077262379
1989,2013-03-12,4411.722275639701
1990,2013-03-13,6011.394081309516
1991,2013-03-14,7164.546212694066
1992,2013-03-15,6303.282119223996
1993,2013-03-16,4491.378593009383
1994,2013-03-17,3869.222294085507
1995,2013-03-18,3716.0385947786076
1996,2013-03-19,745.7862351866913
1997,2013-03-20,952.3055511382664
1998,2013-03-21,2544.7971799316406
1999,2013-03-22,3147.773284923436
2000,2013-03-23,1317.0267557841553
2001,2013-03-24,809.2574041691474
2002,2013-03-25,507.7693516209748
2003,2013-03-26,673.9844753156533
2004,2013-03-27,1542.6072571725806
2005,2013-03-28,1929.8805614717019
2006,2013-03-29,3561.922662968409
2007,2013-03-30,4387.841248352149
2008,2013-03-31,4384.568516383851
2009,2013-04-01,3908.871940284475
2010,2013-04-02,5133.349797472629
2011,2013-04-03,4862.08988924619
2012,2013-04-04,2720.3941360252834
2013,2013-04-05,928.2658459392289
2014,2013-04-06,1139.8231859282341
2015,2013-04-07,963.0956498948457
2016,2013-04-08,1977.0475739435922
2017,2013-04-09,3512.077960293399
2018,2013-04-10,5615.710847125596
2019,2013-04-11,4884.939509667021
2020,2013-04-12,3071.746725356666
2021,2013-04-13,1559.0105870085933
2022,2013-04-14,1463.8038339867044
2023,2013-04-15,2380.704373713822
2024,2013-04-16,777.5218196696176
2025,2013-04-17,860.8277289199339
2026,2013-04-18,1918.0193865328015
2027,2013-04-19,3086.2855900496156
2028,2013-04-20,3829.0966144779322
2029,2013-04-21,1904.135068833155
2030,2013-04-22,678.3481181574083
2031,2013-04-23,585.1248387819827
2032,2013-04-24,1880.8689182094604
2033,2013-04-25,3382.2397503031343
2034,2013-04-26,2960.2358157317276
2035,2013-04-27,4960.708217921238
2036,2013-04-28,3538.8548597078707
2037,2013-04-29,4058.802741817796
2038,2013-04-30,2990.5631332769544
2039,2013-05-01,1027.439547429257
2040,2013-05-02,335.2071110091124
2041,2013-05-03,45.61990268469695
2042,2013-05-04,478.01724117443325
2043,2013-05-05,590.876913468314
2044,2013-05-06,781.2309161052867
2045,2013-05-07,553.3892543056718
2046,2013-05-08,1656.4586664668184
2047,2013-05-09,3427.145602483693
2048,2013-05-10,5408.77500089125
2049,2013-05-11,4964.7545049017535
2050,2013-05-12,3386.2066981351554
2051,2013-05-13,2465.97392211261
2052,2013-05-14,3792.8585438370424
2053,2013-05-15,6338.131758066879
2054,2013-05-16,8161.499763765216
2055,2013-05-17,8508.68705835789
2056,2013-05-18,4269.784874631323
2057,2013-05-19,3776.1775271182646
2058,2013-05-20,4213.612890056363
2059,2013-05-21,3140.1369105688136
2060,2013-05-22,1889.3383525850847
2061,2013-05-23,567.2735724940818
2062,2013-05-24,1906.1185429337486
2063,2013-05-25,3142.6162529057433
2064,2013-05-26,698.0638500370545
2065,2013-05-27,1463.6253213071625
2066,2013-05-28,1503.3543061234432
2067,2013-05-29,410.6386283831655
2068,2013-05-30,332.03355258340304
2069,2013-05-31,1215.8695802153256
2070,2013-06-01,2878.0208170486103
2071,2013-06-02,1737.5232504783214
2072,2013-06-03,884.6294175827741
2073,2013-06-04,1293.2250676452313
2074,2013-06-05,910.017885027882
2075,2013-06-06,126.94233793819113
2076,2013-06-07,0.0
2077,2013-06-08,245.95077969140965
2078,2013-06-09,430.41386445996693
2079,2013-06-10,156.69444835178518
2080,2013-06-11,0.0
2081,2013-06-12,49.58685074423582
2082,2013-06-13,9.322327939916335
2083,2013-06-14,260.231792690573
2084,2013-06-15,1053.2247099961733
2085,2013-06-16,1338.844969927036
2086,2013-06-17,2534.879810314622
2087,2013-06-18,5001.607452207538
2088,2013-06-19,2628.1030892449976
2089,2013-06-20,1395.5723273763856
2090,2013-06-21,1826.7795810653436
2091,2013-06-22,1529.258476854947
2092,2013-06-23,2398.0201020047343
2093,2013-06-24,2995.0457850431626
2094,2013-06-25,2667.7725701395075
2095,2013-06-26,4397.361923692966
2096,2013-06-27,5012.2388729321265
2097,2013-06-28,2336.532406929857
2098,2013-06-29,662.2819785400136
2099,2013-06-30,1138.5140930876544
2100,2013-07-01,527.6040919186692
2101,2013-07-02,561.3231504247495
2102,2013-07-03,721.9845468360736
2103,2013-07-04,767.6044495207705
2104,2013-07-05,4270.419586350423
2105,2013-07-06,8078.689723037909
2106,2013-07-07,10803.983040015566
2107,2013-07-08,10710.759760473456
2108,2013-07-09,10869.437682976943
2109,2013-07-10,11162.99183776632
2110,2013-07-11,11101.504146250285
2111,2013-07-12,10915.65262661556
2112,2013-07-13,11006.892433042227
2113,2013-07-14,10609.007541094139
2114,2013-07-15,8834.988373881766
2115,2013-07-16,8893.302505368278
2116,2013-07-17,9054.75729152745
2117,2013-07-18,9895.551936755975
2118,2013-07-19,9693.237580339463
2119,2013-07-20,12813.242229284042
2120,2013-07-21,14407.955352549212
2121,2013-07-22,13555.061518388948
2122,2013-07-23,12670.432102150013
2123,2013-07-24,14360.351972168499
2124,2013-07-25,19341.8469976584
2125,2013-07-26,19895.434602633773
2126,2013-07-27,21294.57718418264
2127,2013-07-28,21070.444619566362
2128,2013-07-29,21185.486112203394
2129,2013-07-30,22172.87931834288
2130,2013-07-31,21882.08218818131
2131,2013-08-01,21655.47028699391
2132,2013-08-02,21820.99118783581
2133,2013-08-03,21490.544415718257
2134,2013-08-04,21988.991437504348
2135,2013-08-05,21863.834226293868
2136,2013-08-06,17375.232498995883
2137,2013-08-07,19793.08734528469
2138,2013-08-08,20973.254393337353
2139,2013-08-09,21393.75088349191
2140,2013-08-10,21679.371146569636
2141,2013-08-11,22089.95026984415
2142,2013-08-12,23440.834926343483
2143,2013-08-13,23553.297908327826
2144,2013-08-14,24790.727845078178
2145,2013-08-15,24562.787012435976
2146,2013-08-16,25518.82149628019
2147,2013-08-17,26128.700085231736
2148,2013-08-18,26742.66463919128
2149,2013-08-19,25720.501136986553
2150,2013-08-20,25993.407322279127
2151,2013-08-21,24983.779377227755
2152,2013-08-22,23103.862527306483
2153,2013-08-23,20076.843135079267
2154,2013-08-24,16474.59644739015
2155,2013-08-25,14311.499008059496
2156,2013-08-26,13016.786336421012
2157,2013-08-27,13189.090729201718
2158,2013-08-28,13257.48090864002
2159,2013-08-29,12306.72246693846
2160,2013-08-30,13551.808620395377
2161,2013-08-31,13446.50598619817
2162,2013-09-01,12279.88606610869
2163,2013-09-02,11492.843567759406
2164,2013-09-03,12083.20478064613
2165,2013-09-04,12660.13787331152
2166,2013-09-05,13108.145148938685
2167,2013-09-06,13217.236225824236
2168,2013-09-07,12385.565561983114
2169,2013-09-08,11316.5523990436
2170,2013-09-09,11247.58700685055
2171,2013-09-10,11759.005950780213
2172,2013-09-11,10932.531992294818
2173,2013-09-12,10965.894025600843
2174,2013-09-13,4522.5786397781
2175,2013-09-14,3986.901808464356
2176,2013-09-15,5004.48348962905
2177,2013-09-16,3674.980682298953
2178,2013-09-17,1155.1752749159257
2179,2013-09-18,303.4715265547232
2180,2013-09-19,439.0816459700596
2181,2013-09-20,625.3695268460049
2182,2013-09-21,7879.7671125726165
2183,2013-09-22,11271.90440198505
2184,2013-09-23,10674.144833295659
2185,2013-09-24,8215.331249044195
2186,2013-09-25,8200.951062061416
2187,2013-09-26,8772.846130330328
2188,2013-09-27,9452.880203686023
2189,2013-09-28,9818.612976492452
2190,2013-09-29,10327.493076429002
2191,2013-09-30,11499.032008841443
2192,2013-10-01,12105.142005651394
2193,2013-10-02,12465.083036334154
2194,2013-10-03,13563.273098104086
2195,2013-10-04,13311.05454477112
2196,2013-10-05,14111.644170199961
2197,2013-10-06,13872.27852347174
2198,2013-10-07,13536.654881329065
2199,2013-10-08,6527.751875340856
2200,2013-10-09,5064.364571115985
2201,2013-10-10,5505.965228370188
2202,2013-10-11,5993.304798216128
2203,2013-10-12,7132.850297385215
2204,2013-10-13,7116.268454550305
2205,2013-10-14,7659.3238091538715
2206,2013-10-15,9737.687236471931
2207,2013-10-16,10822.09215767154
2208,2013-10-17,10690.528325440893
2209,2013-10-18,9862.11056212251
2210,2013-10-19,10789.44417563963
2211,2013-10-20,10247.142541010426
2212,2013-10-21,6499.923734834721
2213,2013-10-22,3612.342572502267
2214,2013-10-23,3190.675828508002
2215,2013-10-24,4565.481182783494
2216,2013-10-25,4414.3999658452885
2217,2013-10-26,3463.502681316281
2218,2013-10-27,4171.4640667589
2219,2013-10-28,4958.308214438612
2220,2013-10-29,6125.523176376161
2221,2013-10-30,6362.568158034774
2222,2013-10-31,6376.115285695974
2223,2013-11-01,6204.346434882675
2224,2013-11-02,4586.783693561627
2225,2013-11-03,4334.5056320053
2226,2013-11-04,5822.249997493183
2227,2013-11-05,6347.196234273964
2228,2013-11-06,7776.64629834603
2229,2013-11-07,9186.995506529718
2230,2013-11-08,9683.935089883818
2231,2013-11-09,6065.304905089709
2232,2013-11-10,5045.501732573763
2233,2013-11-11,4471.266166566221
2234,2013-11-12,5201.462295874902
2235,2013-11-13,6694.383528547801
2236,2013-11-14,6436.730252139638
2237,2013-11-15,6269.047357468102
2238,2013-11-16,3654.8285862088983
2239,2013-11-17,2621.3989472238777
2240,2013-11-18,4302.908890493926
2241,2013-11-19,5177.799450651503
2242,2013-11-20,5229.211097639066
2243,2013-11-21,8695.193121530954
2244,2013-11-22,5784.286304685067
2245,2013-11-23,4847.491520115206
2246,2013-11-24,3439.2844631009607
2247,2013-11-25,6527.434519478184
2248,2013-11-26,6389.424396342854
2249,2013-11-27,4158.254129710132
2250,2013-11-28,2066.5617572570563
2251,2013-11-29,3060.5004280304834
2252,2013-11-30,3309.0892282984883
2253,2013-12-01,2642.1262511174864
2254,2013-12-02,4116.621010137878
2255,2013-12-03,4197.031047004831
2256,2013-12-04,6214.462152088941
2257,2013-12-05,8782.148622436715
2258,2013-12-06,8409.533191129252
2259,2013-12-07,4935.478428213017
2260,2013-12-08,3499.0267015635463
2261,2013-12-09,9973.006595096564
2262,2013-12-10,11459.798892991017
2263,2013-12-11,9621.058963729294
2264,2013-12-12,9287.69648374701
2265,2013-12-13,9707.776448416658
2266,2013-12-14,7899.958878649931
2267,2013-12-15,5721.588690493795
2268,2013-12-16,6392.954980090152
2269,2013-12-17,7369.4390796859525
2270,2013-12-18,8526.12179492183
2271,2013-12-19,11305.24659727316
2272,2013-12-20,10973.966764259141
2273,2013-12-21,8607.027700352004
2274,2013-12-22,6666.694231156035
2275,2013-12-23,6236.7167307562695
