date,Stage_ft,Stage_m,Storage_acft,Storage_m3,SA_acres
4/16/2008,10.4575,3.187446,2189060,2700161729,325150
4/17/2008,10.445,3.183636,2184960,2695104461,324900
4/18/2008,10.47,3.191256,2193160,2705218997,325400
4/19/2008,10.47,3.191256,2193160,2705218997,325400
4/20/2008,10.46,3.188208,2189880,2701173182,325200
4/21/2008,10.455,3.186684,2188240,2699150275,325100
4/22/2008,10.4525,3.185922,2187420,2698138822,325050
4/23/2008,10.4275,3.178302,2179220,2688024286,324550
4/24/2008,10.4275,3.178302,2179220,2688024286,324550
4/25/2008,10.4225,3.176778,2177580,2686001378,324450
4/26/2008,10.3975,3.169158,2169380,2675886842,323950
4/27/2008,10.3925,3.167634,2167740,2673863935,323850
4/28/2008,10.355,3.156204,2155440,2658692131,323100
4/29/2008,10.325,3.14706,2145600,2646554688,322500
4/30/2008,10.295,3.137916,2135760,2634417245,321900
5/1/2008,10.2925,3.137154,2134940,2633405791,321850
5/2/2008,10.2575,3.126486,2123460,2619245441,321150
5/3/2008,10.2175,3.114294,2110340,2603062183,320350
5/4/2008,10.19,3.105912,2101320,2591936194,319800
5/5/2008,10.1475,3.092958,2087380,2574741482,318950
5/6/2008,10.125,3.0861,2080000,2565638400,318500
5/7/2008,10.1175,3.083814,2077540,2562604039,318350
5/8/2008,10.1225,3.085338,2079180,2564626946,318450
5/9/2008,10.1325,3.088386,2082460,2568672761,318650
5/10/2008,10.1025,3.079242,2072620,2556535318,318050
5/11/2008,10.0675,3.068574,2061140,2542374967,317350
5/12/2008,10.01,3.051048,2042280,2519111534,316200
5/13/2008,10.0125,3.05181,2043100,2520122988,316250
5/14/2008,9.9975,3.047238,2038225,2514109773,315954
5/15/2008,9.9625,3.03657,2027375,2500726515,315310
5/16/2008,9.905,3.019044,2009550,2478739734,314252
5/17/2008,9.865,3.006852,1997150,2463444582,313516
5/18/2008,9.84,2.999232,1989400,2453885112,313056
5/19/2008,9.8175,2.992374,1982425,2445281589,312642
5/20/2008,9.7975,2.986278,1976225,2437634013,312274
5/21/2008,9.76,2.974848,1964600,2423294808,311584
5/22/2008,9.78,2.980944,1970800,2430942384,311952
5/23/2008,9.7925,2.984754,1974675,2435722119,312182
5/24/2008,9.7875,2.98323,1973125,2433810225,312090
5/25/2008,9.825,2.99466,1984750,2448149430,312780
5/26/2008,9.795,2.985516,1975450,2436678066,312228
5/27/2008,9.7625,2.97561,1965375,2424250755,311630
5/28/2008,9.735,2.967228,1956850,2413735338,311124
5/29/2008,9.695,2.955036,1944450,2398440186,310388
5/30/2008,9.675,2.94894,1938250,2390792610,310020
5/31/2008,9.6425,2.939034,1928175,2378365299,309422
6/1/2008,9.62,2.932176,1921200,2369761776,309008
6/2/2008,9.59,2.923032,1911900,2358290412,308456
6/3/2008,9.585,2.921508,1910350,2356378518,308364
6/4/2008,9.575,2.91846,1907250,2352554730,308180
6/5/2008,9.5625,2.91465,1903375,2347774995,307950
6/6/2008,9.5275,2.903982,1892525,2334391737,307306
6/7/2008,9.48,2.889504,1877800,2316228744,306488
6/8/2008,9.4375,2.87655,1864625,2299977645,305825
6/9/2008,9.3925,2.862834,1850675,2282770599,305123
6/10/2008,9.375,2.8575,1845250,2276078970,304850
6/11/2008,9.3575,2.852166,1839825,2269387341,304577
6/12/2008,9.3425,2.847594,1835175,2263651659,304343
6/13/2008,9.3325,2.844546,1832075,2259827871,304187
6/14/2008,9.315,2.839212,1826650,2253136242,303914
6/15/2008,9.3,2.83464,1822000,2247400560,303680
6/16/2008,9.305,2.836164,1823550,2249312454,303758
6/17/2008,9.285,2.830068,1817350,2241664878,303446
6/18/2008,9.3,2.83464,1822000,2247400560,303680
6/19/2008,9.3,2.83464,1822000,2247400560,303680
6/20/2008,9.31,2.837688,1825100,2251224348,303836
6/21/2008,9.315,2.839212,1826650,2253136242,303914
6/22/2008,9.325,2.84226,1829750,2256960030,304070
6/23/2008,9.355,2.851404,1839050,2268431394,304538
6/24/2008,9.4,2.86512,1853000,2285638440,305240
6/25/2008,9.4075,2.867406,1855325,2288506281,305357
6/26/2008,9.5175,2.900934,1889425,2330567949,307122
6/27/2008,9.5975,2.925318,1914225,2361158253,308594
6/28/2008,9.6175,2.931414,1920425,2368805829,308962
6/29/2008,9.6425,2.939034,1928175,2378365299,309422
6/30/2008,9.685,2.951988,1941350,2394616398,310204
7/1/2008,9.7725,2.978658,1968475,2428074543,311814
7/2/2008,9.89,3.014472,2004900,2473004052,313976
7/3/2008,9.925,3.02514,2015750,2486387310,314620
7/4/2008,9.97,3.038856,2029700,2503594356,315448
7/5/2008,9.9975,3.047238,2038225,2514109773,315954
7/6/2008,10.04,3.060192,2052120,2531248978,316800
7/7/2008,10.1075,3.080766,2074260,2558558225,318150
7/8/2008,10.125,3.0861,2080000,2565638400,318500
7/9/2008,10.1425,3.091434,2085740,2572718575,318850
7/10/2008,10.16,3.096768,2091480,2579798750,319200
7/11/2008,10.1375,3.08991,2084100,2570695668,318750
7/12/2008,10.14,3.090672,2084920,2571707122,318800
7/13/2008,10.1525,3.094482,2089020,2576764390,319050
7/14/2008,10.175,3.10134,2096400,2585867472,319500
7/15/2008,10.21,3.112008,2107880,2600027822,320200
7/16/2008,10.27,3.130296,2127560,2624302709,321400
7/17/2008,10.31,3.142488,2140680,2640485966,322200
7/18/2008,10.345,3.153156,2152160,2654646317,322900
7/19/2008,10.37,3.160776,2160360,2664760853,323400
7/20/2008,10.3725,3.161538,2161180,2665772306,323450
7/21/2008,10.4225,3.176778,2177580,2686001378,324450
7/22/2008,10.4675,3.190494,2192340,2704207543,325350
7/23/2008,10.505,3.201924,2204630,2719367012,326130
7/24/2008,10.575,3.22326,2227450,2747515026,327950
7/25/2008,10.65,3.24612,2251900,2777673612,329900
7/26/2008,10.695,3.259836,2266570,2795768764,331070
7/27/2008,10.7375,3.27279,2280425,2812858629,332175
7/28/2008,10.8,3.29184,2300800,2837990784,333800
7/29/2008,10.825,3.29946,2308950,2848043646,334450
7/30/2008,10.8375,3.30327,2313025,2853070077,334775
7/31/2008,10.8775,3.315462,2326065,2869154656,335815
8/1/2008,10.88,3.316224,2326880,2870159942,335880
8/2/2008,10.905,3.323844,2335030,2880212804,336530
8/3/2008,10.9525,3.338322,2350515,2899313242,337765
8/4/2008,10.9775,3.345942,2358665,2909366104,338415
8/5/2008,10.995,3.351276,2364370,2916403108,338870
8/6/2008,11.0725,3.374898,2391810,2950249799,341320
8/7/2008,11.1175,3.388614,2407830,2970010148,342760
8/8/2008,11.125,3.3909,2410500,2973303540,343000
8/9/2008,11.1475,3.397758,2418510,2983183715,343720
8/10/2008,11.2075,3.416046,2439870,3009530848,345640
8/11/2008,11.2675,3.434334,2461230,3035877980,347560
8/12/2008,11.305,3.445764,2474580,3052344938,348760
8/13/2008,11.3025,3.445002,2473690,3051247141,348680
8/14/2008,11.265,3.433572,2460340,3034780183,347480
8/15/2008,11.2975,3.443478,2471910,3049051547,348520
8/16/2008,11.2925,3.441954,2470130,3046855952,348360
8/17/2008,11.2925,3.441954,2470130,3046855952,348360
8/18/2008,11.375,3.4671,2499500,3083083260,351000
8/19/2008,11.8375,3.60807,2664150,3286175742,365800
8/20/2008,12.2575,3.736086,2821395,3480134305,377489
8/21/2008,12.5525,3.826002,2935265,3620590672,384797
8/22/2008,12.8725,3.923538,3058785,3772950122,392093
8/23/2008,13.1575,4.010406,3173835,3914861996,401993
8/24/2008,13.445,4.098036,3294010,4063095455,414758
8/25/2008,13.6675,4.165854,3387350,4178228478,423498
8/26/2008,13.8475,4.220718,3462950,4271479566,430266
8/27/2008,14.015,4.271772,3533840,4358920963,436237
8/28/2008,14.15,4.31292,3595400,4434853992,438370
8/29/2008,14.27,4.349496,3650120,4502350018,440266
8/30/2008,14.39,4.386072,3704840,4569846043,442162
8/31/2008,14.5325,4.429506,3769625,4649757045,444179.5
9/1/2008,14.635,4.460748,3815750,4706651310,445061
9/2/2008,14.7125,4.48437,3850625,4749668925,445727.5
9/3/2008,14.785,4.506468,3883250,4789911210,446351
9/4/2008,14.82,4.517136,3899000,4809338520,446652
9/5/2008,14.9825,4.566666,3972125,4899536745,448049.5
9/6/2008,15.1075,4.604766,4027300,4967594004,448630
9/7/2008,15.1325,4.612386,4038300,4981162284,448730
9/8/2008,15.135,4.613148,4039400,4982519112,448740
9/9/2008,15.14,4.614672,4041600,4985232768,448760
9/10/2008,15.1475,4.616958,4044900,4989303252,448790
9/11/2008,15.1575,4.620006,4049300,4994730564,448830
9/12/2008,15.165,4.622292,4052600,4998801048,448860
9/13/2008,15.1775,4.626102,4058100,5005585188,448910
9/14/2008,15.1825,4.627626,4060300,5008298844,448930
9/15/2008,15.19,4.629912,4063600,5012369328,448960
9/16/2008,15.1975,4.632198,4066900,5016439812,448990
9/17/2008,15.1975,4.632198,4066900,5016439812,448990
9/18/2008,15.19,4.629912,4063600,5012369328,448960
9/19/2008,15.145,4.616196,4043800,4987946424,448780
9/20/2008,15.125,4.6101,4035000,4977091800,448700
9/21/2008,15.1075,4.604766,4027300,4967594004,448630
9/22/2008,15.0925,4.600194,4020700,4959453036,448570
9/23/2008,15.085,4.597908,4017400,4955382552,448540
9/24/2008,15.05,4.58724,4002000,4936386960,448400
9/25/2008,15.0425,4.584954,3998700,4932316476,448370
9/26/2008,15.0275,4.580382,3992100,4924175508,448310
9/27/2008,14.9975,4.571238,3978875,4907862735,448178.5
9/28/2008,14.98,4.565904,3971000,4898149080,448028
9/29/2008,14.97,4.562856,3966500,4892598420,447942
9/30/2008,15.0375,4.58343,3996500,4929602820,448350
10/1/2008,15.06,4.590288,4006400,4941814272,448440
10/2/2008,15.0575,4.589526,4005300,4940457444,448430
10/3/2008,15.0425,4.584954,3998700,4932316476,448370
10/4/2008,15.0125,4.57581,3985500,4916034540,448250
10/5/2008,15.005,4.573524,3982200,4911964056,448220
10/6/2008,15.005,4.573524,3982200,4911964056,448220
10/7/2008,14.9925,4.569714,3976625,4905087405,448135.5
10/8/2008,15.0025,4.572762,3981100,4910607228,448210
10/9/2008,14.995,4.570476,3977750,4906475070,448157
10/10/2008,15.0075,4.574286,3983300,4913320884,448230
10/11/2008,15.04,4.584192,3997600,4930959648,448360
10/12/2008,15.035,4.582668,3995400,4928245992,448340
10/13/2008,15.02,4.578096,3988800,4920105024,448280
10/14/2008,15.015,4.576572,3986600,4917391368,448260
10/15/2008,15.005,4.573524,3982200,4911964056,448220
10/16/2008,14.9975,4.571238,3978875,4907862735,448178.5
10/17/2008,15,4.572,3980000,4909250400,448200
10/18/2008,14.9925,4.569714,3976625,4905087405,448135.5
10/19/2008,14.95,4.55676,3957500,4881497100,447770
10/20/2008,14.9425,4.554474,3954125,4877334105,447705.5
10/21/2008,14.92,4.547616,3944000,4864845120,447512
10/22/2008,14.9125,4.54533,3940625,4860682125,447447.5
10/23/2008,14.905,4.543044,3937250,4856519130,447383
10/24/2008,14.9125,4.54533,3940625,4860682125,447447.5
10/25/2008,14.9375,4.55295,3951875,4874558775,447662.5
10/26/2008,14.945,4.555236,3955250,4878721770,447727
10/27/2008,14.92,4.547616,3944000,4864845120,447512
10/28/2008,14.8525,4.527042,3913625,4827378165,446931.5
10/29/2008,14.83,4.520184,3903500,4814889180,446738
10/30/2008,14.8125,4.51485,3895625,4805175525,446587.5
10/31/2008,14.8,4.51104,3890000,4798237200,446480
11/1/2008,14.785,4.506468,3883250,4789911210,446351
11/2/2008,14.7775,4.504182,3879875,4785748215,446286.5
11/3/2008,14.7775,4.504182,3879875,4785748215,446286.5
11/4/2008,14.7625,4.49961,3873125,4777422225,446157.5
11/5/2008,14.7525,4.496562,3868625,4771871565,446071.5
11/6/2008,14.745,4.494276,3865250,4767708570,446007
11/7/2008,14.735,4.491228,3860750,4762157910,445921
11/8/2008,14.7275,4.488942,3857375,4757994915,445856.5
11/9/2008,14.6975,4.479798,3843875,4741342935,445598.5
11/10/2008,14.6625,4.46913,3828125,4721915625,445297.5
11/11/2008,14.65,4.46532,3822500,4714977300,445190
11/12/2008,14.66,4.468368,3827000,4720527960,445276
11/13/2008,14.6575,4.467606,3825875,4719140295,445254.5
11/14/2008,14.6525,4.466082,3823625,4716364965,445211.5
11/15/2008,14.6425,4.463034,3819125,4710814305,445125.5
11/16/2008,14.5825,4.444746,3792125,4677510345,444609.5
11/17/2008,14.545,4.433316,3775250,4656695370,444287
11/18/2008,14.5125,4.42341,3760625,4638655725,444007.5
11/19/2008,14.46,4.407408,3736760,4609218725,443268
11/20/2008,14.4625,4.40817,3737900,4610624892,443307.5
11/21/2008,14.445,4.402836,3729920,4600781722,443031
11/22/2008,14.3975,4.388358,3708260,4574064545,442280.5
11/23/2008,14.395,4.387596,3707120,4572658378,442241
11/24/2008,14.3875,4.38531,3703700,4568439876,442122.5
11/25/2008,14.385,4.384548,3702560,4567033709,442083
11/26/2008,14.35,4.37388,3686600,4547347368,441530
11/27/2008,14.335,4.369308,3679760,4538910365,441293
11/28/2008,14.32,4.364736,3672920,4530473362,441056
11/29/2008,14.31,4.361688,3668360,4524848693,440898
11/30/2008,14.325,4.36626,3675200,4533285696,441135
12/1/2008,14.345,4.372356,3684320,4544535034,441451
12/2/2008,14.3125,4.36245,3669500,4526254860,440937.5
12/3/2008,14.2875,4.35483,3658100,4512193188,440542.5
12/4/2008,14.275,4.35102,3652400,4505162352,440345
12/5/2008,14.255,4.344924,3643280,4493913014,440029
12/6/2008,14.245,4.341876,3638720,4488288346,439871
12/7/2008,14.2175,4.333494,3626180,4472820506,439436.5
12/8/2008,14.19,4.325112,3613640,4457352667,439002
12/9/2008,14.1925,4.325874,3614780,4458758834,439041.5
12/10/2008,14.1875,4.32435,3612500,4455946500,438962.5
12/11/2008,14.2075,4.330446,3621620,4467195838,439278.5
12/12/2008,14.2175,4.333494,3626180,4472820506,439436.5
12/13/2008,14.185,4.323588,3611360,4454540333,438923
12/14/2008,14.2075,4.330446,3621620,4467195838,439278.5
12/15/2008,14.205,4.329684,3620480,4465789670,439239
12/16/2008,14.1975,4.327398,3617060,4461571169,439120.5
12/17/2008,14.19,4.325112,3613640,4457352667,439002
12/18/2008,14.185,4.323588,3611360,4454540333,438923
12/19/2008,14.1825,4.322826,3610220,4453134166,438883.5
12/20/2008,14.1725,4.319778,3605660,4447509497,438725.5
12/21/2008,14.16,4.315968,3599960,4440478661,438528
12/22/2008,14.1075,4.299966,3576020,4410949150,437698.5
12/23/2008,14.1075,4.299966,3576020,4410949150,437698.5
12/24/2008,14.0975,4.296918,3571460,4405324481,437540.5
12/25/2008,14.1075,4.299966,3576020,4410949150,437698.5
12/26/2008,14.1025,4.298442,3573740,4408136815,437619.5
12/27/2008,14.0925,4.295394,3569180,4402512146,437461.5
12/28/2008,14.0825,4.292346,3564620,4396887478,437303.5
12/29/2008,14.07,4.288536,3558920,4389856642,437106
12/30/2008,14.05,4.28244,3549800,4378607304,436790
12/31/2008,14.035,4.277868,3542960,4370170301,436553
1/1/2009,14.01,4.270248,3531560,4356108629,436158
1/2/2009,13.9875,4.26339,3521750,4344008190,435530
1/3/2009,13.975,4.25958,3516500,4337532420,435060
1/4/2009,13.9625,4.25577,3511250,4331056650,434590
1/5/2009,13.9525,4.252722,3507050,4325876034,434214
1/6/2009,13.955,4.253484,3508100,4327171188,434308
1/7/2009,13.9375,4.24815,3500750,4318105110,433650
1/8/2009,13.9075,4.239006,3488150,4302563262,432522
1/9/2009,13.8825,4.231386,3477650,4289611722,431582
1/10/2009,13.865,4.226052,3470300,4280545644,430924
1/11/2009,13.8475,4.220718,3462950,4271479566,430266
1/12/2009,13.8325,4.216146,3456650,4263708642,429702
1/13/2009,13.8125,4.21005,3448250,4253347410,428950
1/14/2009,13.78,4.200144,3434600,4236510408,427728
1/15/2009,13.7375,4.18719,3416750,4214492790,426130
1/16/2009,13.675,4.16814,3390500,4182113940,423780
1/17/2009,13.6575,4.162806,3383150,4173047862,423122
1/18/2009,13.6625,4.16433,3385250,4175638170,423310
1/19/2009,13.6625,4.16433,3385250,4175638170,423310
1/20/2009,13.6,4.14528,3359000,4143259320,420960
1/21/2009,13.555,4.131564,3340100,4119946548,419268
1/22/2009,13.5375,4.12623,3332750,4110880470,418610
1/23/2009,13.52,4.120896,3325400,4101814392,417952
1/24/2009,13.51,4.117848,3321200,4096633776,417576
1/25/2009,13.505,4.116324,3319100,4094043468,417388
1/26/2009,13.495,4.113276,3314910,4088875187,416978
1/27/2009,13.4875,4.11099,3311775,4085008227,416645
1/28/2009,13.48,4.108704,3308640,4081141267,416312
1/29/2009,13.465,4.104132,3302370,4073407348,415646
1/30/2009,13.4275,4.092702,3286695,4054072549,413981
1/31/2009,13.365,4.073652,3260570,4021847884,411206
2/1/2009,13.3775,4.077462,3265795,4028292817,411761
2/2/2009,13.395,4.082796,3273110,4037315723,412538
2/3/2009,13.3525,4.069842,3255345,4015402951,410651
2/4/2009,13.3025,4.054602,3234445,3989623219,408431
2/5/2009,13.2425,4.036314,3209365,3958687540,405767
2/6/2009,13.2275,4.031742,3203095,3950953621,405101
2/7/2009,13.235,4.034028,3206230,3954820580,405434
2/8/2009,13.235,4.034028,3206230,3954820580,405434
2/9/2009,13.2325,4.033266,3205185,3953531594,405323
2/10/2009,13.2175,4.028694,3198915,3945797674,404657
2/11/2009,13.21,4.026408,3195780,3941930714,404324
2/12/2009,13.2,4.02336,3191600,3936774768,403880
2/13/2009,13.18,4.017264,3183240,3926462875,402992
2/14/2009,13.17,4.014216,3179060,3921306929,402548
2/15/2009,13.1625,4.01193,3175925,3917439969,402215
2/16/2009,13.125,4.0005,3160250,3898105170,400550
2/17/2009,13.085,3.988308,3143530,3877481384,398774
2/18/2009,13.08,3.986784,3141440,3874903411,398552
2/19/2009,13.05,3.97764,3128900,3859435572,397220
2/20/2009,12.995,3.960876,3106070,3831275224,394886
2/21/2009,12.9725,3.954018,3097385,3820562450,394373
2/22/2009,12.96,3.950208,3092560,3814610909,394088
2/23/2009,12.92,3.938016,3077120,3795565978,393176
2/24/2009,12.8975,3.931158,3068435,3784853204,392663
2/25/2009,12.895,3.930396,3067470,3783662896,392606
2/26/2009,12.8675,3.922014,3056855,3770569505,391979
2/27/2009,12.845,3.915156,3048170,3759856732,391466
2/28/2009,12.82,3.907536,3038520,3747953650,390896
3/1/2009,12.765,3.890772,3017290,3721766869,389642
3/2/2009,12.705,3.872484,2994130,3693199472,388274
3/3/2009,12.6875,3.86715,2987375,3684867315,387875
3/4/2009,12.6575,3.858006,2975795,3670583617,387191
3/5/2009,12.6475,3.854958,2971935,3665822384,386963
3/6/2009,12.625,3.8481,2963250,3655109610,386450
3/7/2009,12.605,3.842004,2955530,3645587144,385994
3/8/2009,12.59,3.837432,2949740,3638445295,385652
3/9/2009,12.5725,3.832098,2942985,3630113138,385253
3/10/2009,12.555,3.826764,2936230,3621780980,384854
3/11/2009,12.535,3.820668,2928510,3612258515,384398
3/12/2009,12.5125,3.81381,2919825,3601545741,383885
3/13/2009,12.49,3.806952,2911140,3590832967,383348
3/14/2009,12.47,3.800856,2903420,3581310502,382844
3/15/2009,12.4575,3.797046,2898595,3575358961,382529
3/16/2009,12.445,3.793236,2893770,3569407420,382214
3/17/2009,12.4125,3.78333,2881225,3553933413,381395
3/18/2009,12.4175,3.784854,2883155,3556314029,381521
3/19/2009,12.42,3.785616,2884120,3557504338,381584
3/20/2009,12.4025,3.780282,2877365,3549172180,381143
3/21/2009,12.3825,3.774186,2869645,3539649715,380639
3/22/2009,12.3725,3.771138,2865785,3534888482,380387
3/23/2009,12.3775,3.772662,2867715,3537269098,380513
3/24/2009,12.3525,3.765042,2858065,3525366016,379883
3/25/2009,12.335,3.759708,2851310,3517033859,379442
3/26/2009,12.3025,3.749802,2838765,3501559852,378623
3/27/2009,12.2825,3.743706,2831045,3492037387,378119
3/28/2009,12.2775,3.742182,2829115,3489656770,377993
3/29/2009,12.2425,3.731514,2815605,3472992455,377111
3/30/2009,12.2125,3.72237,2804025,3458708757,376355
3/31/2009,12.215,3.723132,2804990,3459899065,376418
4/1/2009,12.2175,3.723894,2805955,3461089373,376481
4/2/2009,12.21,3.721608,2803060,3457518449,376292
4/3/2009,12.1775,3.711702,2790515,3442044442,375473
4/4/2009,12.145,3.701796,2777970,3426570436,374654
4/5/2009,12.125,3.6957,2770250,3417047970,374150
4/6/2009,12.075,3.68046,2750950,3393241806,372890
4/7/2009,11.9675,3.647694,2710430,3343261196,369960
4/8/2009,11.9575,3.644646,2706870,3338870008,369640
4/9/2009,11.935,3.637788,2698860,3328989833,368920
4/10/2009,11.9075,3.629406,2689070,3316914064,368040
4/11/2009,11.8675,3.617214,2674830,3299349308,366760
4/12/2009,11.8525,3.612642,2669490,3292762525,366280
4/13/2009,11.8375,3.60807,2664150,3286175742,365800
4/14/2009,11.73,3.575304,2625880,3238970462,362360
4/15/2009,11.72,3.572256,2622320,3234579274,362040
4/16/2009,11.7,3.56616,2615200,3225796896,361400
4/17/2009,11.66,3.553968,2600960,3208232141,360120
4/18/2009,11.6225,3.542538,2587610,3191765183,358920
4/19/2009,11.595,3.534156,2577820,3179689414,358040
4/20/2009,11.5625,3.52425,2566250,3165418050,357000
4/21/2009,11.52,3.511296,2551120,3146755498,355640
4/22/2009,11.5,3.5052,2544000,3137973120,355000
4/23/2009,11.475,3.49758,2535100,3126995148,354200
4/24/2009,11.44,3.486912,2522640,3111625987,353080
4/25/2009,11.4075,3.477006,2511070,3097354624,352040
4/26/2009,11.37,3.465576,2497720,3080887666,350840
4/27/2009,11.3225,3.451098,2480810,3060029519,349320
4/28/2009,11.2775,3.437382,2464790,3040269169,347880
4/29/2009,11.2275,3.422142,2446990,3018313225,346280
4/30/2009,11.18,3.407664,2430080,2997455078,344760
5/1/2009,11.125,3.3909,2410500,2973303540,343000
5/2/2009,11.0825,3.377946,2395370,2954640988,341640
5/3/2009,11.0575,3.370326,2386470,2943663016,340840
5/4/2009,11.015,3.357372,2371340,2925000463,339480
5/5/2009,10.9675,3.342894,2355405,2905344959,338155
5/6/2009,10.9275,3.330702,2342365,2889260380,337115
5/7/2009,10.885,3.317748,2328510,2872170515,336010
5/8/2009,10.85,3.30708,2317100,2858096508,335100
5/9/2009,10.805,3.293364,2302430,2840001356,333930
5/10/2009,10.7575,3.278886,2286945,2820900919,332695
5/11/2009,10.73,3.270504,2277980,2809842770,331980
5/12/2009,10.6975,3.260598,2267385,2796774050,331135
5/13/2009,10.67,3.252216,2258420,2785715902,330420
5/14/2009,10.66,3.249168,2255160,2781694757,330160
5/15/2009,10.685,3.256788,2263310,2791747619,330810
5/16/2009,10.6575,3.248406,2254345,2780689471,330095
5/17/2009,10.625,3.2385,2243750,2767620750,329250
5/18/2009,10.5875,3.22707,2231525,2752541457,328275
5/19/2009,10.6375,3.24231,2247825,2772647181,329575
5/20/2009,10.71,3.264408,2271460,2801800481,331460
5/21/2009,10.815,3.296412,2305690,2844022501,334190
5/22/2009,10.7925,3.289554,2298355,2834974925,333605
5/23/2009,10.83,3.300984,2310580,2850054218,334580
5/24/2009,10.8075,3.294126,2303245,2841006643,333995
5/25/2009,10.8325,3.301746,2311395,2851059505,334645
5/26/2009,10.92,3.328416,2339920,2886244522,336920
5/27/2009,10.98,3.346704,2359480,2910371390,338480
5/28/2009,11.075,3.37566,2392700,2951347596,341400
5/29/2009,11.175,3.40614,2428300,2995259484,344600
5/30/2009,11.2425,3.426714,2452330,3024900008,346760
5/31/2009,11.3,3.44424,2472800,3050149344,348600
6/1/2009,11.3275,3.452622,2482590,3062225113,349480
6/2/2009,11.355,3.461004,2492380,3074300882,350360
6/3/2009,11.3775,3.467862,2500390,3084181057,351080
6/4/2009,11.40666667,3.476752,2510773.333,3096988691,352013.3333
6/5/2009,11.53666667,3.516376,2557053.333,3154074146,356173.3333
6/6/2009,11.63,3.544824,2590280,3195058574,359160
6/7/2009,11.69333333,3.564128,2612826.667,3222869437,361186.6667
6/8/2009,11.71,3.569208,2618760,3230188085,361720
6/9/2009,11.73333333,3.57632,2627066.667,3240434192,362466.6667
6/10/2009,11.77,3.587496,2640120,3256535218,363640
6/11/2009,11.79666667,3.595624,2649613.333,3268245054,364493.3333
6/12/2009,11.81,3.599688,2654360,3274099973,364920
6/13/2009,11.82,3.602736,2657920,3278491162,365240
6/14/2009,11.83,3.605784,2661480,3282882350,365560
6/15/2009,11.83666667,3.607816,2663853.333,3285809810,365773.3333
6/16/2009,11.86,3.614928,2672160,3296055917,366520
6/17/2009,11.86666667,3.61696,2674533.333,3298983376,366733.3333
6/18/2009,11.91,3.630168,2689960,3318011861,368120
6/19/2009,11.955,3.643884,2705980,3337772210,369560
6/20/2009,11.9625,3.64617,2708650,3341065602,369800
6/21/2009,11.9525,3.643122,2705090,3336674413,369480
6/22/2009,11.94,3.639312,2700640,3331185427,369080
6/23/2009,12.0675,3.678174,2748055,3389670881,372701
6/24/2009,12.1875,3.71475,2794375,3446805675,375725
6/25/2009,12.205,3.720084,2801130,3455137832,376166
6/26/2009,12.2275,3.726942,2809815,3465850606,376733
6/27/2009,12.24,3.730752,2814640,3471802147,377048
6/28/2009,12.2475,3.733038,2817535,3475373072,377237
6/29/2009,12.3125,3.75285,2842625,3506321085,378875
6/30/2009,12.395,3.777996,2874470,3545601256,380954
7/1/2009,12.4825,3.804666,2908245,3587262043,383159
7/2/2009,12.6325,3.850386,2966145,3658680535,386621
7/3/2009,12.775,3.89382,3021150,3726528102,389870
7/4/2009,12.85,3.91668,3050100,3762237348,391580
7/5/2009,12.9025,3.932682,3070365,3787233820,392777
7/6/2009,12.95,3.94716,3088700,3809849676,393860
7/7/2009,12.99,3.959352,3104140,3828894607,394772
7/8/2009,13.0225,3.969258,3117405,3845256719,395999
7/9/2009,13.065,3.982212,3135170,3867169492,397886
7/10/2009,13.11,3.995928,3153980,3890371250,399884
7/11/2009,13.1425,4.005834,3167565,3907128076,401327
7/12/2009,13.215,4.027932,3197870,3944508688,404546
7/13/2009,13.2675,4.043934,3219815,3971577406,406877
7/14/2009,13.3075,4.056126,3236535,3992201192,408653
7/15/2009,13.3425,4.066794,3251165,4010247004,410207
7/16/2009,13.3625,4.07289,3259525,4020558897,411095
7/17/2009,13.37,4.075176,3262660,4024425857,411428
7/18/2009,13.3825,4.078986,3267885,4030870790,411983
7/19/2009,13.3975,4.083558,3274155,4038604709,412649
7/20/2009,13.4225,4.091178,3284605,4051494575,413759
7/21/2009,13.45,4.09956,3296100,4065673428,414980
7/22/2009,13.46,4.102608,3300280,4070829374,415424
7/23/2009,13.47,4.105656,3304460,4075985321,415868
7/24/2009,13.4725,4.106418,3305505,4077274307,415979
7/25/2009,13.4775,4.107942,3307595,4079852281,416201
7/26/2009,13.485,4.110228,3310730,4083719240,416534
7/27/2009,13.5175,4.120134,3324350,4100519238,417858
7/28/2009,13.5425,4.127754,3334850,4113470778,418798
7/29/2009,13.5675,4.135374,3345350,4126422318,419738
7/30/2009,13.5975,4.144518,3357950,4141964166,420866
7/31/2009,13.625,4.1529,3369500,4156210860,421900
8/1/2009,13.6375,4.15671,3374750,4162686630,422370
8/2/2009,13.65,4.16052,3380000,4169162400,422840
8/3/2009,13.6575,4.162806,3383150,4173047862,423122
8/4/2009,13.675,4.16814,3390500,4182113940,423780
8/5/2009,13.69,4.172712,3396800,4189884864,424344
8/6/2009,13.7075,4.178046,3404150,4198950942,425002
8/7/2009,13.75,4.191,3422000,4220968560,426600
8/8/2009,13.7925,4.203954,3439850,4242986178,428198
8/9/2009,13.82,4.212336,3451400,4257232872,429232
8/10/2009,13.855,4.223004,3466100,4275365028,430548
8/11/2009,13.895,4.235196,3482900,4296087492,432052
8/12/2009,13.915,4.241292,3491300,4306448724,432804
8/13/2009,13.93,4.245864,3497600,4314219648,433368
