date,NOx_Load_mg
1/16/2023,213021571.3
1/17/2023,212951354.6
1/18/2023,255306276.4
1/19/2023,356476507.5
1/20/2023,324734996.6
1/21/2023,267038618
1/22/2023,213977385.4
1/23/2023,230136052.3
1/24/2023,414614403.5
1/25/2023,301281501
1/26/2023,228155189.4
1/27/2023,256141996.9
1/28/2023,301239760.7
1/29/2023,340664031.1
1/30/2023,269540304.4
1/31/2023,205715782.1
2/1/2023,220302632.5
2/2/2023,225327489.8
2/3/2023,268696213.6
2/4/2023,293656416.3
2/5/2023,231931646.5
2/6/2023,394846613.1
2/7/2023,266683340.3
2/8/2023,238120937.4
2/9/2023,486905515.4
2/10/2023,246018089.2
2/11/2023,219325540.2
2/12/2023,226418662.5
2/13/2023,220351682.9
2/14/2023,206907690.8
2/15/2023,206111730.7
2/16/2023,204182869.7
2/17/2023,222708189.5
2/18/2023,203493704.4
2/19/2023,197541332.9
2/20/2023,248643319.8
2/21/2023,215345617.1
2/22/2023,195249276
2/23/2023,187300537.3
2/24/2023,180689306.5
2/25/2023,174571557
2/26/2023,167435724.5
2/27/2023,161198073.5
2/28/2023,279969905.7
3/1/2023,153057607.1
3/2/2023,134647446
3/3/2023,110680426.7
3/4/2023,114357718.8
3/5/2023,100208803.7
3/6/2023,86810372.16
3/7/2023,107208545.5
3/8/2023,114533798.9
3/9/2023,120524445.3
3/10/2023,136791575.8
3/11/2023,148412594.7
3/12/2023,186701367.5
3/13/2023,178716215
3/14/2023,175990133.9
3/15/2023,254391620.7
3/16/2023,228478273.6
3/17/2023,241754972.3
3/18/2023,211783548.1
3/19/2023,223367078.5
3/20/2023,232792837.6
3/21/2023,227019391.1
3/22/2023,215814057.7
3/23/2023,190272380.4
3/24/2023,173036474.1
3/25/2023,160428683.2
3/26/2023,145219217.7
3/27/2023,128897159.8
3/28/2023,115938017.9
3/29/2023,132774920.9
3/30/2023,105106273
3/31/2023,60960456.1
4/1/2023,56351128.74
4/2/2023,38820144.48
4/3/2023,23269575.75
4/4/2023,27882712.77
4/5/2023,29286718.6
4/6/2023,35066781.28
4/7/2023,41269385.05
4/8/2023,45872641.4
4/9/2023,57269905.24
4/10/2023,27888832.71
4/11/2023,59819537.53
4/12/2023,72917793.5
4/13/2023,88055990.18
4/14/2023,94107720.62
4/15/2023,127574630.2
4/16/2023,195893822.9
4/17/2023,301815816.5
4/18/2023,241139108.3
4/19/2023,150117577.6
4/20/2023,80257023.84
4/21/2023,80349315.66
4/22/2023,128772049.5
4/23/2023,70848445.65
4/24/2023,94231923.3
4/25/2023,104240548.1
4/26/2023,176150597.6
4/27/2023,105696007.2
4/28/2023,257608842.1
4/29/2023,83283771.22
4/30/2023,428456319.1
5/1/2023,210684145.6
5/2/2023,272789410.4
5/3/2023,75574506.51
5/4/2023,64603363.75
5/5/2023,57034958.49
5/6/2023,57657310.69
5/7/2023,62478437.39
5/8/2023,71803664.94
5/9/2023,68713982.55
5/10/2023,65637939.72
5/11/2023,60647211.25
5/12/2023,61518254.35
5/13/2023,63840520.79
5/14/2023,59797969.22
5/15/2023,52693130.61
5/16/2023,47868250.16
5/17/2023,112452329.3
5/18/2023,49345711.97
5/19/2023,63767442.28
5/20/2023,86713934.21
5/21/2023,101396393.5
5/22/2023,66304448.15
5/23/2023,135180699
5/24/2023,354315998.8
5/25/2023,238954219.8
5/26/2023,419847781.9
5/27/2023,265006165.3
5/28/2023,169536211.3
5/29/2023,84011166.79
5/30/2023,62160225.12
5/31/2023,98293674.26
6/1/2023,73255127.34
6/2/2023,172930807.4
6/3/2023,522805876
6/4/2023,622658749.9
6/5/2023,468414789.6
6/6/2023,448457964.7
6/7/2023,227905049.3
6/8/2023,390358495.6
6/9/2023,559079734.2
6/10/2023,873090936.3
6/11/2023,926331926.6
6/12/2023,970759903
6/13/2023,1098111619
6/14/2023,563886211.8
6/15/2023,505384096.3
6/16/2023,361579135.2
6/17/2023,826853222.2
6/18/2023,1567715731
6/19/2023,1265452280
6/20/2023,1006029937
6/21/2023,1546903509
6/22/2023,1777283306
6/23/2023,1894123664
6/24/2023,1476341609
6/25/2023,1335923003
6/26/2023,1095659664
6/27/2023,22890209.74
6/28/2023,28170580.35
6/29/2023,13961841.21
6/30/2023,19223348.72
