date,Stage_ft,Storage(ac-ft),Storage_m3,SA_acres,Stage_m
9/25/2021,15.386,4149840,5118744643,449744,4.6896528
9/26/2021,15.432,4170080,5143710278,449928,4.7036736
9/27/2021,15.466,4185040,5162163139,450064,4.7140368
9/28/2021,15.498,4199120,5179530538,450192,4.7237904
9/29/2021,15.528,4212600,5196157848,450312,4.7329344
9/30/2021,15.542,4218900,5203928772,450368,4.7372016
10/1/2021,15.564,4228800,5216140224,450456,4.7439072
10/2/2021,15.572,4232400,5220580752,450488,4.7463456
10/3/2021,15.584,4237800,5227241544,450536,4.7500032
10/4/2021,15.596,4243200,5233902336,450584,4.7536608
10/5/2021,15.61,4249500,5241673260,450640,4.757928
10/6/2021,15.63,4258500,5252774580,450720,4.764024
10/7/2021,15.638,4262100,5257215108,450752,4.7664624
10/8/2021,15.66,4272000,5269426560,450840,4.773168
10/9/2021,15.758,4316100,5323823028,451232,4.8030384
10/10/2021,15.812,4340400,5353796592,451448,4.8194976
10/11/2021,15.828,4347600,5362677648,451512,4.8243744
10/12/2021,15.834,4350300,5366008044,451536,4.8262032
10/13/2021,15.848,4356600,5373778968,451592,4.8304704
10/14/2021,15.856,4360200,5378219496,451624,4.8329088
10/15/2021,15.864,4363800,5382660024,451656,4.8353472
10/16/2021,15.874,4368300,5388210684,451696,4.8383952
10/17/2021,15.866,4364700,5383770156,451664,4.8359568
10/18/2021,15.844,4354800,5371558704,451576,4.8292512
10/19/2021,15.836,4351200,5367118176,451544,4.8268128
10/20/2021,15.826,4346700,5361567516,451504,4.8237648
10/21/2021,15.826,4346700,5361567516,451504,4.8237648
10/22/2021,15.83,4348500,5363787780,451520,4.824984
10/23/2021,15.832,4349400,5364897912,451528,4.8255936
10/24/2021,15.844,4354800,5371558704,451576,4.8292512
10/25/2021,15.868,4365600,5384880288,451672,4.8365664
10/26/2021,15.874,4368300,5388210684,451696,4.8383952
10/27/2021,15.87,4366500,5385990420,451680,4.837176
10/28/2021,15.88,4371000,5391541080,451720,4.840224
10/29/2021,15.898,4379100,5401532268,451792,4.8457104
10/30/2021,15.876,4369200,5389320816,451704,4.8390048
10/31/2021,15.858,4361100,5379329628,451632,4.8335184
11/1/2021,15.832,4349400,5364897912,451528,4.8255936
11/2/2021,15.828,4347600,5362677648,451512,4.8243744
11/3/2021,15.818,4343100,5357126988,451472,4.8213264
11/4/2021,15.812,4340400,5353796592,451448,4.8194976
11/5/2021,15.92,4389000,5413743720,451880,4.852416
11/6/2021,15.97,4411500,5441497020,452080,4.867656
11/7/2021,15.978,4415100,5445937548,452112,4.8700944
11/8/2021,15.956,4405200,5433726096,452024,4.8633888
11/9/2021,15.96,4407000,5435946360,452040,4.864608
11/10/2021,15.968,4410600,5440386888,452072,4.8670464
11/11/2021,15.986,4418700,5450378076,452144,4.8725328
11/12/2021,16.008,4428600,5462589528,452230.4,4.8792384
11/13/2021,16.024,4435800,5471470584,452291.2,4.8841152
11/14/2021,16.014,4431300,5465919924,452253.2,4.8810672
11/15/2021,15.992,4421400,5453708472,452168,4.8743616
11/16/2021,15.986,4418700,5450378076,452144,4.8725328
11/17/2021,15.994,4422300,5454818604,452176,4.8749712
11/18/2021,15.998,4424100,5457038868,452192,4.8761904
11/19/2021,16.004,4426800,5460369264,452215.2,4.8780192
11/20/2021,16.012,4430400,5464809792,452245.6,4.8804576
11/21/2021,16.054,4449300,5488122564,452405.2,4.8932592
11/22/2021,16.062,4452900,5492563092,452435.6,4.8956976
11/23/2021,16.02,4434000,5469250320,452276,4.882896
11/24/2021,16.004,4426800,5460369264,452215.2,4.8780192
11/25/2021,16,4425000,5458149000,452200,4.8768
11/26/2021,15.998,4424100,5457038868,452192,4.8761904
11/27/2021,15.986,4418700,5450378076,452144,4.8725328
11/28/2021,15.968,4410600,5440386888,452072,4.8670464
11/29/2021,15.948,4401600,5429285568,451992,4.8609504
11/30/2021,15.93,4393500,5419294380,451920,4.855464
12/1/2021,15.918,4388100,5412633588,451872,4.8518064
12/2/2021,15.904,4381800,5404862664,451816,4.8475392
12/3/2021,15.884,4372800,5393761344,451736,4.8414432
12/4/2021,15.874,4368300,5388210684,451696,4.8383952
12/5/2021,15.86,4362000,5380439760,451640,4.834128
12/6/2021,15.858,4361100,5379329628,451632,4.8335184
12/7/2021,15.852,4358400,5375999232,451608,4.8316896
12/8/2021,15.84,4353000,5369338440,451560,4.828032
12/9/2021,15.83,4348500,5363787780,451520,4.824984
12/10/2021,15.816,4342200,5356016856,451464,4.8207168
12/11/2021,15.806,4337700,5350466196,451424,4.8176688
12/12/2021,15.794,4332300,5343805404,451376,4.8140112
12/13/2021,15.774,4323300,5332704084,451296,4.8079152
12/14/2021,15.762,4317900,5326043292,451248,4.8042576
12/15/2021,15.752,4313400,5320492632,451208,4.8012096
12/16/2021,15.752,4313400,5320492632,451208,4.8012096
12/17/2021,15.738,4307100,5312721708,451152,4.7969424
12/18/2021,15.734,4305300,5310501444,451136,4.7957232
12/19/2021,15.732,4304400,5309391312,451128,4.7951136
12/20/2021,15.724,4300800,5304950784,451096,4.7926752
12/21/2021,15.744,4309800,5316052104,451176,4.7987712
12/22/2021,15.674,4278300,5277197484,450896,4.7774352
12/23/2021,15.638,4262100,5257215108,450752,4.7664624
12/24/2021,15.62,4254000,5247223920,450680,4.760976
12/25/2021,15.61,4249500,5241673260,450640,4.757928
12/26/2021,15.6,4245000,5236122600,450600,4.75488
12/27/2021,15.584,4237800,5227241544,450536,4.7500032
12/28/2021,15.57,4231500,5219470620,450480,4.745736
12/29/2021,15.55,4222500,5208369300,450400,4.73964
12/30/2021,15.526,4211700,5195047716,450304,4.7323248
12/31/2021,15.508,4203600,5185056528,450232,4.7268384
1/1/2022,15.494,4197360,5177359613,450176,4.7225712
1/2/2022,15.482,4192080,5170846838,450128,4.7189136
1/3/2022,15.452,4178880,5154564902,450008,4.7097696
1/4/2022,15.41,4160400,5131770192,449840,4.696968
1/5/2022,15.394,4153360,5123086493,449776,4.6920912
1/6/2022,15.366,4141040,5107890019,449664,4.6835568
1/7/2022,15.342,4130480,5094864470,449568,4.6762416
1/8/2022,15.298,4111120,5070984298,449392,4.6628304
1/9/2022,15.286,4105840,5064471523,449344,4.6591728
1/10/2022,15.27,4098800,5055787824,449280,4.654296
1/11/2022,15.21,4072400,5023223952,449040,4.636008
1/12/2022,15.196,4066240,5015625715,448984,4.6317408
1/13/2022,15.178,4058320,5005856554,448912,4.6262544
1/14/2022,15.144,4043360,4987403693,448776,4.6158912
1/15/2022,15.128,4036320,4978719994,448712,4.6110144
1/16/2022,15.16,4050400,4996087392,448840,4.620768
1/17/2022,15.166,4053040,4999343779,448864,4.6225968
1/18/2022,15.136,4039840,4983061843,448744,4.6134528
1/19/2022,15.112,4029280,4970036294,448648,4.6061376
1/20/2022,15.106,4026640,4966779907,448624,4.6043088
1/21/2022,15.114,4030160,4971121757,448656,4.6067472
1/22/2022,15.092,4020480,4959181670,448568,4.6000416
1/23/2022,15.082,4016080,4953754358,448528,4.5969936
1/24/2022,15.062,4007280,4942899734,448448,4.5908976
1/25/2022,15.06,4006400,4941814272,448440,4.590288
1/26/2022,15.056,4004640,4939643347,448424,4.5890688
1/27/2022,15.05,4002000,4936386960,448400,4.58724
1/28/2022,15.032,3994080,4926617798,448328,4.5817536
1/29/2022,14.964,3963800,4889268024,447890.4,4.5610272
1/30/2022,14.936,3951200,4873726176,447649.6,4.5524928
1/31/2022,14.916,3942200,4862624856,447477.6,4.5463968
2/1/2022,14.902,3935900,4854853932,447357.2,4.5421296
2/2/2022,14.902,3935900,4854853932,447357.2,4.5421296
2/3/2022,14.894,3932300,4850413404,447288.4,4.5396912
2/4/2022,14.894,3932300,4850413404,447288.4,4.5396912
2/5/2022,14.872,3922400,4838201952,447099.2,4.5329856
2/6/2022,14.87,3921500,4837091820,447082,4.532376
2/7/2022,14.86,3917000,4831541160,446996,4.529328
2/8/2022,14.834,3905300,4817109444,446772.4,4.5214032
2/9/2022,14.852,3913400,4827100632,446927.2,4.5268896
2/10/2022,14.842,3908900,4821549972,446841.2,4.5238416
2/11/2022,14.84,3908000,4820439840,446824,4.523232
2/12/2022,14.842,3908900,4821549972,446841.2,4.5238416
2/13/2022,14.838,3907100,4819329708,446806.8,4.5226224
2/14/2022,14.79,3885500,4792686540,446394,4.507992
2/15/2022,14.784,3882800,4789356144,446342.4,4.5061632
2/16/2022,14.778,3880100,4786025748,446290.8,4.5043344
2/17/2022,14.77,3876500,4781585220,446222,4.501896
2/18/2022,14.764,3873800,4778254824,446170.4,4.5000672
2/19/2022,14.742,3863900,4766043372,445981.2,4.4933616
2/20/2022,14.712,3850400,4749391392,445723.2,4.4842176
2/21/2022,14.704,3846800,4744950864,445654.4,4.4817792
2/22/2022,14.688,3839600,4736069808,445516.8,4.4769024
2/23/2022,14.67,3831500,4726078620,445362,4.471416
2/24/2022,14.644,3819800,4711646904,445138.4,4.4634912
2/25/2022,14.618,3808100,4697215188,444914.8,4.4555664
2/26/2022,14.586,3793700,4679453076,444639.6,4.4458128
2/27/2022,14.566,3784700,4668351756,444467.6,4.4397168
2/28/2022,14.546,3775700,4657250436,444295.6,4.4336208
3/1/2022,14.508,3758600,4636157928,443968.8,4.4220384
3/2/2022,14.466,3739496,4612593526,443362.8,4.4092368
3/3/2022,14.446,3730376,4601344188,443046.8,4.4031408
3/4/2022,14.412,3714872,4582220315,442509.6,4.3927776
3/5/2022,14.378,3699368,4563096441,441972.4,4.3824144
3/6/2022,14.352,3687512,4548472302,441561.6,4.3744896
3/7/2022,14.326,3675656,4533848163,441150.8,4.3665648
3/8/2022,14.314,3670184,4527098560,440961.2,4.3629072
3/9/2022,14.286,3657416,4511349488,440518.8,4.3543728
3/10/2022,14.272,3651032,4503474951,440297.6,4.3501056
3/11/2022,14.248,3640088,4489975746,439918.4,4.3427904
3/12/2022,14.232,3632792,4480976276,439665.6,4.3379136
3/13/2022,14.138,3589928,4428104389,438180.4,4.3092624
3/14/2022,14.138,3589928,4428104389,438180.4,4.3092624
3/15/2022,14.142,3591752,4430354257,438243.6,4.3104816
3/16/2022,14.192,3614552,4458477601,439033.6,4.3257216
3/17/2022,14.18,3609080,4451727998,438844,4.322064
3/18/2022,14.178,3608168,4450603065,438812.4,4.3214544
3/19/2022,14.162,3600872,4441603595,438559.6,4.3165776
3/20/2022,14.136,3589016,4426979456,438148.8,4.3086528
3/21/2022,14.082,3564392,4396606244,437295.6,4.2921936
3/22/2022,14.054,3551624,4380857172,436853.2,4.2836592
3/23/2022,14.028,3539768,4366233033,436442.4,4.2757344
3/24/2022,14.022,3537032,4362858231,436347.6,4.2739056
3/25/2022,13.972,3515240,4335978235,434947.2,4.2586656
3/26/2022,13.94,3501800,4319400264,433744,4.248912
3/27/2022,13.888,3479960,4292461061,431788.8,4.2330624
3/28/2022,13.868,3471560,4282099829,431036.8,4.2269664
3/29/2022,13.842,3460640,4268630227,430059.2,4.2190416
3/30/2022,13.816,3449720,4255160626,429081.6,4.2111168
3/31/2022,13.786,3437120,4239618778,427953.6,4.2019728
4/1/2022,13.756,3424520,4224076930,426825.6,4.1928288
4/2/2022,13.734,3415280,4212679574,425998.4,4.1861232
4/3/2022,13.742,3418640,4216824067,426299.2,4.1885616
4/4/2022,13.734,3415280,4212679574,425998.4,4.1861232
4/5/2022,13.744,3419480,4217860190,426374.4,4.1891712
4/6/2022,13.726,3411920,4208535082,425697.6,4.1836848
4/7/2022,13.698,3400160,4194029357,424644.8,4.1751504
4/8/2022,13.638,3374960,4162945661,422388.8,4.1568624
4/9/2022,13.578,3349760,4131861965,420132.8,4.1385744
4/10/2022,13.526,3327920,4104922762,418177.6,4.1227248
4/11/2022,13.506,3319520,4094561530,417425.6,4.1166288
4/12/2022,13.474,3306132,4078047699,416045.6,4.1068752
4/13/2022,13.438,3291084,4059486292,414447.2,4.0959024
4/14/2022,13.412,3280216,4046080832,413292.8,4.0879776
4/15/2022,13.412,3280216,4046080832,413292.8,4.0879776
4/16/2022,13.408,3278544,4044018453,413115.2,4.0867584
4/17/2022,13.404,3276872,4041956075,412937.6,4.0855392
4/18/2022,13.378,3266004,4028550614,411783.2,4.0776144
4/19/2022,13.33,3245940,4003802071,409652,4.062984
4/20/2022,13.294,3230892,3985240664,408053.6,4.0520112
4/21/2022,13.254,3214172,3964616879,406277.6,4.0398192
4/22/2022,13.204,3193272,3938837147,404057.6,4.0245792
4/23/2022,13.176,3181568,3924400497,402814.4,4.0160448
4/24/2022,13.144,3168192,3907901468,401393.6,4.0062912
4/25/2022,13.112,3154816,3891402440,399972.8,3.9965376
4/26/2022,13.072,3138096,3870778654,398196.8,3.9843456
4/27/2022,13.056,3131408,3862529140,397486.4,3.9794688
4/28/2022,13.024,3118032,3846030111,396065.6,3.9697152
4/29/2022,13.01,3112180,3838811786,395444,3.965448
4/30/2022,12.992,3104912,3829846854,394817.6,3.9599616
5/1/2022,12.992,3104912,3829846854,394817.6,3.9599616
5/2/2022,12.99,3104140,3828894607,394772,3.959352
5/3/2022,12.992,3104912,3829846854,394817.6,3.9599616
5/4/2022,12.996,3106456,3831751347,394908.8,3.9611808
5/5/2022,12.99,3104140,3828894607,394772,3.959352
5/6/2022,12.956,3091016,3812706416,393996.8,3.9489888
5/7/2022,12.922,3077892,3796518224,393221.6,3.9386256
5/8/2022,12.914,3074804,3792709238,393039.2,3.9361872
5/9/2022,12.884,3063224,3778425540,392355.2,3.9270432
5/10/2022,12.822,3039292,3748905896,390941.6,3.9081456
5/11/2022,12.762,3016132,3720338499,389573.6,3.8898576
5/12/2022,12.738,3006868,3708911541,389026.4,3.8825424
5/13/2022,12.722,3000692,3701293568,388661.6,3.8776656
5/14/2022,12.716,2998376,3698436828,388524.8,3.8758368
5/15/2022,12.706,2994516,3693675596,388296.8,3.8727888
5/16/2022,12.692,2989112,3687009870,387977.6,3.8685216
5/17/2022,12.678,2983708,3680344144,387658.4,3.8642544
5/18/2022,12.658,2975988,3670821678,387202.4,3.8581584
5/19/2022,12.642,2969812,3663203706,386837.6,3.8532816
5/20/2022,12.678,2983708,3680344144,387658.4,3.8642544
5/21/2022,12.71,2996060,3695580089,388388,3.874008
5/22/2022,12.706,2994516,3693675596,388296.8,3.8727888
5/23/2022,12.69,2988340,3686057623,387932,3.867912
5/24/2022,12.668,2979848,3675582911,387430.4,3.8612064
5/25/2022,12.63,2965180,3657490226,386564,3.849624
5/26/2022,12.602,2954372,3644158775,385925.6,3.8410896
5/27/2022,12.574,2943564,3630827323,385287.2,3.8325552
5/28/2022,12.558,2937388,3623209350,384922.4,3.8276784
5/29/2022,12.584,2947424,3635588556,385515.2,3.8356032
5/30/2022,12.626,2963636,3655585733,386472.8,3.8484048
5/31/2022,12.61,2957460,3647967761,386108,3.843528
6/1/2022,12.588,2948968,3637493049,385606.4,3.8368224
6/2/2022,12.596,2952056,3641302035,385788.8,3.8392608
6/3/2022,12.646,2971356,3665108199,386928.8,3.8545008
6/4/2022,12.718,2999148,3699389075,388570.4,3.8764464
6/5/2022,12.736,3006096,3707959294,388980.8,3.8819328
6/6/2022,12.746,3009956,3712720527,389208.8,3.8849808
6/7/2022,12.748,3010728,3713672773,389254.4,3.8855904
6/8/2022,12.75,3011500,3714625020,389300,3.8862
6/9/2022,12.762,3016132,3720338499,389573.6,3.8898576
6/10/2022,12.84,3046240,3757476115,391352,3.913632
6/11/2022,12.988,3103368,3827942361,394726.4,3.9587424
6/12/2022,13.01,3112180,3838811786,395444,3.965448
6/13/2022,13.012,3113016,3839842976,395532.8,3.9660576
6/14/2022,13.006,3110508,3836749408,395266.4,3.9642288
6/15/2022,13,3108000,3833655840,395000,3.9624
6/16/2022,12.984,3101824,3826037868,394635.2,3.9575232
6/17/2022,12.964,3094104,3816515402,394179.2,3.9514272
6/18/2022,12.942,3085612,3806040690,393677.6,3.9447216
6/19/2022,12.938,3084068,3804136197,393586.4,3.9435024
6/20/2022,12.942,3085612,3806040690,393677.6,3.9447216
6/21/2022,12.962,3093332,3815563155,394133.6,3.9508176
6/22/2022,12.94,3084840,3805088443,393632,3.944112
6/23/2022,12.924,3078664,3797470471,393267.2,3.9392352
6/24/2022,12.894,3067084,3783186772,392583.2,3.9300912
6/25/2022,12.892,3066312,3782234526,392537.6,3.9294816
6/26/2022,12.916,3075576,3793661484,393084.8,3.9367968
6/27/2022,12.92,3077120,3795565978,393176,3.938016
6/28/2022,12.932,3081752,3801279457,393449.6,3.9416736
6/29/2022,12.916,3075576,3793661484,393084.8,3.9367968
6/30/2022,12.916,3075576,3793661484,393084.8,3.9367968
7/1/2022,12.906,3071716,3788900252,392856.8,3.9337488
7/2/2022,12.894,3067084,3783186772,392583.2,3.9300912
7/3/2022,12.878,3060908,3775568800,392218.4,3.9252144
7/4/2022,12.868,3057048,3770807567,391990.4,3.9221664
7/5/2022,12.872,3058592,3772712060,392081.6,3.9233856
7/6/2022,12.878,3060908,3775568800,392218.4,3.9252144
7/7/2022,12.874,3059364,3773664307,392127.2,3.9239952
7/8/2022,12.88,3061680,3776521046,392264,3.925824
7/9/2022,12.892,3066312,3782234526,392537.6,3.9294816
7/10/2022,12.918,3076348,3794613731,393130.4,3.9374064
7/11/2022,12.958,3091788,3813658662,394042.4,3.9495984
7/12/2022,12.97,3096420,3819372142,394316,3.953256
7/13/2022,12.984,3101824,3826037868,394635.2,3.9575232
7/14/2022,12.97,3096420,3819372142,394316,3.953256
7/15/2022,12.974,3097964,3821276635,394407.2,3.9544752
7/16/2022,13.004,3109672,3835718219,395177.6,3.9636192
7/17/2022,13.058,3132244,3863560329,397575.2,3.9800784
7/18/2022,13.08,3141440,3874903411,398552,3.986784
7/19/2022,13.086,3143948,3877996979,398818.4,3.9886128
7/20/2022,13.076,3139768,3872841033,398374.4,3.9855648
7/21/2022,13.064,3134752,3866653897,397841.6,3.9819072
7/22/2022,13.048,3128064,3858404383,397131.2,3.9770304
7/23/2022,13.05,3128900,3859435572,397220,3.97764
7/24/2022,13.05,3128900,3859435572,397220,3.97764
7/25/2022,13.032,3121376,3850154868,396420.8,3.9721536
7/26/2022,13.026,3118868,3847061301,396154.4,3.9703248
7/27/2022,13.048,3128064,3858404383,397131.2,3.9770304
7/28/2022,13.03,3120540,3849123679,396332,3.971544
7/29/2022,13.012,3113016,3839842976,395532.8,3.9660576
7/30/2022,12.994,3105684,3830799100,394863.2,3.9605712
7/31/2022,12.972,3097192,3820324388,394361.6,3.9538656
8/1/2022,12.954,3090244,3811754169,393951.2,3.9483792
8/2/2022,12.936,3083296,3803183950,393540.8,3.9428928
8/3/2022,12.982,3101052,3825085621,394589.6,3.9569136
8/4/2022,12.974,3097964,3821276635,394407.2,3.9544752
8/5/2022,12.964,3094104,3816515402,394179.2,3.9514272
8/6/2022,12.934,3082524,3802231704,393495.2,3.9422832
8/7/2022,12.904,3070944,3787948005,392811.2,3.9331392
8/8/2022,12.884,3063224,3778425540,392355.2,3.9270432
8/9/2022,12.864,3055504,3768903074,391899.2,3.9209472
8/10/2022,12.84,3046240,3757476115,391352,3.913632
8/11/2022,12.806,3033116,3741287924,390576.8,3.9032688
8/12/2022,12.784,3024624,3730813212,390075.2,3.8965632
8/13/2022,12.758,3014588,3718434006,389482.4,3.8886384
8/14/2022,12.786,3025396,3731765458,390120.8,3.8971728
8/15/2022,12.772,3019992,3725099732,389801.6,3.8929056
8/16/2022,12.754,3013044,3716529513,389391.2,3.8874192
8/17/2022,12.738,3006868,3708911541,389026.4,3.8825424
8/18/2022,12.72,2999920,3700341322,388616,3.877056
8/19/2022,12.708,2995288,3694627842,388342.4,3.8733984
8/20/2022,12.694,2989884,3687962116,388023.2,3.8691312
8/21/2022,12.674,2982164,3678439651,387567.2,3.8630352
8/22/2022,12.646,2971356,3665108199,386928.8,3.8545008
8/23/2022,12.632,2965952,3658442473,386609.6,3.8502336
8/24/2022,12.612,2958232,3648920007,386153.6,3.8441376
8/25/2022,12.606,2955916,3646063268,386016.8,3.8423088
8/26/2022,12.594,2951284,3640349788,385743.2,3.8386512
8/27/2022,12.586,2948196,3636540802,385560.8,3.8362128
8/28/2022,12.588,2948968,3637493049,385606.4,3.8368224
8/29/2022,12.584,2947424,3635588556,385515.2,3.8356032
8/30/2022,12.568,2941248,3627970583,385150.4,3.8307264
8/31/2022,12.56,2938160,3624161597,384968,3.828288
9/1/2022,12.554,2935844,3621304857,384831.2,3.8264592
9/2/2022,12.562,2938932,3625113843,385013.6,3.8288976
9/3/2022,12.566,2940476,3627018336,385104.8,3.8301168
9/4/2022,12.544,2931984,3616543624,384603.2,3.8234112
9/5/2022,12.532,2927352,3610830145,384329.6,3.8197536
9/6/2022,12.516,2921176,3603212172,383964.8,3.8148768
9/7/2022,12.496,2913456,3593689707,383499.2,3.8087808
9/8/2022,12.5,2915000,3595594200,383600,3.81
9/9/2022,12.52,2922720,3605116666,384056,3.816096
9/10/2022,12.538,2929668,3613686885,384466.4,3.8215824
9/11/2022,12.544,2931984,3616543624,384603.2,3.8234112
9/12/2022,12.546,2932756,3617495871,384648.8,3.8240208
9/13/2022,12.552,2935072,3620352611,384785.6,3.8258496
9/14/2022,12.586,2948196,3636540802,385560.8,3.8362128
9/15/2022,12.618,2960548,3651776747,386290.4,3.8459664
9/16/2022,12.686,2986796,3684153130,387840.8,3.8666928
