date,RAD,RAD_Watt
1/30/2017,0.179,179
1/31/2017,0.182,182
2/1/2017,0.167,167
2/2/2017,0.173,173
2/3/2017,0.113,113
2/4/2017,0.173,173
2/5/2017,0.150333333,150.333333
2/6/2017,0.127666667,127.666667
2/7/2017,0.105,105
2/8/2017,0.1236,123.6
2/9/2017,0.1422,142.2
2/10/2017,0.1608,160.8
2/11/2017,0.1794,179.4
2/12/2017,0.198,198
2/13/2017,0.1783,178.3
2/14/2017,0.1586,158.6
2/15/2017,0.1389,138.9
2/16/2017,0.1192,119.2
2/17/2017,0.0995,99.5
2/18/2017,0.1105,110.5
2/19/2017,0.0315,31.5
2/20/2017,0.058375,58.375
2/21/2017,0.08525,85.25
2/22/2017,0.112125,112.125
2/23/2017,0.139,139
2/24/2017,0.140285714,140.285714
2/25/2017,0.141571429,141.571429
2/26/2017,0.142857143,142.857143
2/27/2017,0.144142857,144.142857
2/28/2017,0.145428571,145.428571
3/1/2017,0.146714286,146.714286
3/2/2017,0.148,148
3/3/2017,0.069,69
3/4/2017,0.148,148
3/5/2017,0.143,143
3/6/2017,0.119,119
3/7/2017,0.078,78
3/8/2017,0.127,127
3/9/2017,0.167,167
3/10/2017,0.175,175
3/11/2017,0.157666667,157.666667
3/12/2017,0.140333333,140.333333
3/13/2017,0.123,123
3/14/2017,0.133571429,133.571429
3/15/2017,0.144142857,144.142857
3/16/2017,0.154714286,154.714286
3/17/2017,0.165285714,165.285714
3/18/2017,0.175857143,175.857143
3/19/2017,0.186428571,186.428571
3/20/2017,0.197,197
3/21/2017,0.203,203
3/22/2017,0.202,202
3/23/2017,0.137,137
3/24/2017,0.175,175
3/25/2017,0.213,213
3/26/2017,0.179,179
3/27/2017,0.236,236
3/28/2017,0.279,279
3/29/2017,0.284,284
3/30/2017,0.271,271
3/31/2017,0.11,110
4/1/2017,0.154,154
4/2/2017,0.198,198
4/3/2017,0.248,248
4/4/2017,0.245,245
4/5/2017,0.263,263
4/6/2017,0.147,147
4/7/2017,0.295,295
4/8/2017,0.3,300
4/9/2017,0.222,222
4/10/2017,0.184,184
4/11/2017,0.228,228
4/12/2017,0.16,160
4/13/2017,0.291,291
4/14/2017,0.272,272
4/15/2017,0.27,270
4/16/2017,0.255,255
4/17/2017,0.231,231
4/18/2017,0.1785,178.5
4/19/2017,0.2185,218.5
4/20/2017,0.2875,287.5
4/21/2017,0.312,312
4/22/2017,0.255,255
4/23/2017,0.1375,137.5
4/24/2017,0.268,268
4/25/2017,0.295,295
4/26/2017,0.3025,302.5
4/27/2017,0.294,294
4/28/2017,0.31,310
4/29/2017,0.3085,308.5
4/30/2017,0.242,242
5/1/2017,0.206,206
5/2/2017,0.254,254
5/3/2017,0.2935,293.5
5/4/2017,0.289,289
5/5/2017,0.1425,142.5
5/6/2017,0.3315,331.5
5/7/2017,0.337,337
5/8/2017,0.329,329
5/9/2017,0.3145,314.5
5/10/2017,0.3215,321.5
5/11/2017,0.3255,325.5
5/12/2017,0.3145,314.5
5/13/2017,0.27,270
5/14/2017,0.3095,309.5
5/15/2017,0.281,281
5/16/2017,0.264,264
5/17/2017,0.3115,311.5
5/18/2017,0.2465,246.5
5/19/2017,0.273,273
5/20/2017,0.312,312
5/21/2017,0.2835,283.5
5/22/2017,0.307,307
5/23/2017,0.272,272
5/24/2017,0.23,230
5/25/2017,0.145,145
5/26/2017,0.318,318
5/27/2017,0.3245,324.5
5/28/2017,0.3255,325.5
5/29/2017,0.302,302
5/30/2017,0.2715,271.5
5/31/2017,0.2855,285.5
6/1/2017,0.2545,254.5
6/2/2017,0.1465,146.5
6/3/2017,0.119,119
6/4/2017,0.1315,131.5
6/5/2017,0.1035,103.5
6/6/2017,0.057,57
6/7/2017,0.1145,114.5
6/8/2017,0.254,254
6/9/2017,0.3045,304.5
6/10/2017,0.0535,53.5
6/11/2017,0.1975,197.5
6/12/2017,0.182,182
6/13/2017,0.1245,124.5
6/14/2017,0.163,163
6/15/2017,0.167,167
6/16/2017,0.2595,259.5
6/17/2017,0.1575,157.5
6/18/2017,0.1785,178.5
6/19/2017,0.0945,94.5
6/20/2017,0.241,241
6/21/2017,0.218,218
6/22/2017,0.264,264
6/23/2017,0.24,240
6/24/2017,0.271,271
6/25/2017,0.213,213
6/26/2017,0.319,319
6/27/2017,0.268,268
6/28/2017,0.29,290
6/29/2017,0.163,163
6/30/2017,0.2065,206.5
7/1/2017,0.1815,181.5
7/2/2017,0.2585,258.5
7/3/2017,0.303,303
7/4/2017,0.2185,218.5
7/5/2017,0.303,303
7/6/2017,0.251,251
7/7/2017,0.2015,201.5
7/8/2017,0.1655,165.5
7/9/2017,0.198,198
7/10/2017,0.183,183
7/11/2017,0.244,244
7/12/2017,0.0785,78.5
7/13/2017,0.163,163
7/14/2017,0.125,125
7/15/2017,0.214,214
7/16/2017,0.204,204
7/17/2017,0.198,198
7/18/2017,0.159,159
7/19/2017,0.183,183
7/20/2017,0.1225,122.5
7/21/2017,0.1305,130.5
7/22/2017,0.13,130
7/23/2017,0.177,177
7/24/2017,0.2125,212.5
7/25/2017,0.296,296
7/26/2017,0.2625,262.5
7/27/2017,0.25,250
7/28/2017,0.2745,274.5
7/29/2017,0.187,187
7/30/2017,0.1495,149.5
7/31/2017,0.033,33
8/1/2017,0.181,181
8/2/2017,0.2145,214.5
8/3/2017,0.1995,199.5
8/4/2017,0.1725,172.5
8/5/2017,0.1945,194.5
8/6/2017,0.1675,167.5
8/7/2017,0.253,253
8/8/2017,0.1535,153.5
8/9/2017,0.2095,209.5
8/10/2017,0.0945,94.5
8/11/2017,0.1255,125.5
8/12/2017,0.272,272
8/13/2017,0.273,273
8/14/2017,0.245,245
8/15/2017,0.246,246
8/16/2017,0.123,123
8/17/2017,0.246,246
8/18/2017,0.249,249
8/19/2017,0.265,265
8/20/2017,0.1005,100.5
8/21/2017,0.189,189
8/22/2017,0.2045,204.5
8/23/2017,0.171,171
8/24/2017,0.115,115
8/25/2017,0.1265,126.5
8/26/2017,0.1275,127.5
8/27/2017,0.1085,108.5
8/28/2017,0.167,167
8/29/2017,0.1755,175.5
8/30/2017,0.232,232
8/31/2017,0.264,264
9/1/2017,0.1975,197.5
9/2/2017,0.157,157
9/3/2017,0.1035,103.5
9/4/2017,0.1235,123.5
9/5/2017,0.166,166
9/6/2017,0.172,172
9/7/2017,0.213,213
9/8/2017,0.1855,185.5
9/9/2017,0.1125,112.5
9/10/2017,0.0155,15.5
9/11/2017,0.199,199
9/12/2017,0.2315,231.5
9/13/2017,0.222,222
9/14/2017,0.2195,219.5
9/15/2017,0.266,266
9/16/2017,0.2655,265.5
9/17/2017,0.25,250
9/18/2017,0.245,245
9/19/2017,0.2355,235.5
9/20/2017,0.26,260
9/21/2017,0.251,251
9/22/2017,0.244,244
9/23/2017,0.1935,193.5
9/24/2017,0.249,249
9/25/2017,0.2365,236.5
9/26/2017,0.237,237
9/27/2017,0.194,194
9/28/2017,0.247,247
9/29/2017,0.1145,114.5
9/30/2017,0.2385,238.5
10/1/2017,0.1515,151.5
10/2/2017,0.19,190
10/3/2017,0.0755,75.5
10/4/2017,0.2175,217.5
10/5/2017,0.048,48
10/6/2017,0.171,171
10/7/2017,0.2245,224.5
10/8/2017,0.204,204
10/9/2017,0.2,200
10/10/2017,0.1935,193.5
10/11/2017,0.234,234
10/12/2017,0.1285,128.5
10/13/2017,0.199,199
10/14/2017,0.1955,195.5
10/15/2017,0.164,164
10/16/2017,0.2215,221.5
10/17/2017,0.1645,164.5
10/18/2017,0.1875,187.5
10/19/2017,0.163,163
10/20/2017,0.13,130
10/21/2017,0.1745,174.5
10/22/2017,0.165,165
10/23/2017,0.1835,183.5
10/24/2017,0.135,135
10/25/2017,0.171,171
10/26/2017,0.2295,229.5
10/27/2017,0.1915,191.5
10/28/2017,0.041,41
10/29/2017,0.108,108
10/30/2017,0.23,230
10/31/2017,0.2085,208.5
11/1/2017,0.2135,213.5
11/2/2017,0.18,180
11/3/2017,0.1555,155.5
11/4/2017,0.204,204
11/5/2017,0.1805,180.5
11/6/2017,0.1965,196.5
11/7/2017,0.1995,199.5
11/8/2017,0.1825,182.5
11/9/2017,0.1835,183.5
11/10/2017,0.1575,157.5
11/11/2017,0.178,178
11/12/2017,0.178,178
11/13/2017,0.1155,115.5
11/14/2017,0.187,187
11/15/2017,0.1605,160.5
11/16/2017,0.177,177
11/17/2017,0.1725,172.5
11/18/2017,0.1745,174.5
11/19/2017,0.1865,186.5
11/20/2017,0.1725,172.5
11/21/2017,0.1615,161.5
11/22/2017,0.13,130
11/23/2017,0.1055,105.5
11/24/2017,0.1325,132.5
11/25/2017,0.162,162
11/26/2017,0.1465,146.5
11/27/2017,0.1205,120.5
11/28/2017,0.1465,146.5
11/29/2017,0.139,139
11/30/2017,0.128,128
12/1/2017,0.129,129
12/2/2017,0.1405,140.5
12/3/2017,0.137,137
12/4/2017,0.102,102
12/5/2017,0.0885,88.5
12/6/2017,0.145,145
12/7/2017,0.1195,119.5
12/8/2017,0.09,90
12/9/2017,0.0235,23.5
12/10/2017,0.1685,168.5
12/11/2017,0.18,180
12/12/2017,0.124,124
12/13/2017,0.1385,138.5
12/14/2017,0.1615,161.5
12/15/2017,0.1515,151.5
12/16/2017,0.1305,130.5
12/17/2017,0.1155,115.5
12/18/2017,0.1395,139.5
12/19/2017,0.152,152
12/20/2017,0.13,130
12/21/2017,0.103,103
12/22/2017,0.104,104
12/23/2017,0.129,129
12/24/2017,0.097,97
12/25/2017,0.0965,96.5
12/26/2017,0.103,103
12/27/2017,0.118,118
12/28/2017,0.1015,101.5
12/29/2017,0.0425,42.5
12/30/2017,0.0755,75.5
12/31/2017,0.1165,116.5
1/1/2018,0.063,63
1/2/2018,0.0485,48.5
1/3/2018,0.065,65
1/4/2018,0.137,137
1/5/2018,0.127,127
1/6/2018,0.1425,142.5
1/7/2018,0.1235,123.5
1/8/2018,0.073,73
1/9/2018,0.0855,85.5
1/10/2018,0.071,71
1/11/2018,0.1345,134.5
1/12/2018,0.0945,94.5
1/13/2018,0.1,100
1/14/2018,0.159,159
1/15/2018,0.1485,148.5
1/16/2018,0.16,160
1/17/2018,0.1295,129.5
1/18/2018,0.172,172
1/19/2018,0.1415,141.5
1/20/2018,0.0885,88.5
1/21/2018,0.1045,104.5
1/22/2018,0.115,115
1/23/2018,0.0865,86.5
1/24/2018,0.15,150
1/25/2018,0.16,160
1/26/2018,0.1385,138.5
1/27/2018,0.104,104
1/28/2018,0.1225,122.5
1/29/2018,0.129,129
1/30/2018,0.187,187
1/31/2018,0.189,189
2/1/2018,0.154,154
2/2/2018,0.1905,190.5
2/3/2018,0.109,109
2/4/2018,0.1775,177.5
2/5/2018,0.1345,134.5
2/6/2018,0.195,195
2/7/2018,0.162,162
2/8/2018,0.162,162
2/9/2018,0.178,178
2/10/2018,0.188,188
2/11/2018,0.176,176
2/12/2018,0.1895,189.5
2/13/2018,0.097,97
2/14/2018,0.176,176
2/15/2018,0.167,167
2/16/2018,0.184,184
2/17/2018,0.207,207
2/18/2018,0.2045,204.5
2/19/2018,0.14,140
2/20/2018,0.156,156
2/21/2018,0.176,176
2/22/2018,0.129,129
2/23/2018,0.176,176
2/24/2018,0.169,169
2/25/2018,0.1735,173.5
2/26/2018,0.179,179
2/27/2018,0.2085,208.5
2/28/2018,0.206,206
3/1/2018,0.2,200
3/2/2018,0.167,167
3/3/2018,0.239,239
3/4/2018,0.237,237
3/5/2018,0.226,226
3/6/2018,0.218,218
3/7/2018,0.174,174
3/8/2018,0.219,219
3/9/2018,0.239,239
3/10/2018,0.129,129
3/11/2018,0.128,128
3/12/2018,0.167,167
3/13/2018,0.249,249
3/14/2018,0.245,245
3/15/2018,0.252,252
3/16/2018,0.241,241
3/17/2018,0.235,235
3/18/2018,0.2115,211.5
3/19/2018,0.188,188
3/20/2018,0.183,183
3/21/2018,0.255,255
3/22/2018,0.264,264
3/23/2018,0.267,267
3/24/2018,0.248,248
3/25/2018,0.251,251
3/26/2018,0.215,215
3/27/2018,0.254,254
3/28/2018,0.241,241
3/29/2018,0.207,207
3/30/2018,0.257,257
3/31/2018,0.12,120
4/1/2018,0.253,253
4/2/2018,0.257,257
4/3/2018,0.262,262
4/4/2018,0.2685,268.5
4/5/2018,0.2735,273.5
4/6/2018,0.271,271
4/7/2018,0.228,228
4/8/2018,0.2045,204.5
4/9/2018,0.229,229
4/10/2018,0.1765,176.5
4/11/2018,0.202,202
4/12/2018,0.2765,276.5
4/13/2018,0.2665,266.5
4/14/2018,0.265,265
4/15/2018,0.179,179
4/16/2018,0.285,285
4/17/2018,0.298,298
4/18/2018,0.282,282
4/19/2018,0.277,277
4/20/2018,0.2765,276.5
4/21/2018,0.1975,197.5
4/22/2018,0.197,197
4/23/2018,0.1905,190.5
4/24/2018,0.2225,222.5
4/25/2018,0.2845,284.5
4/26/2018,0.292,292
4/27/2018,0.2275,227.5
4/28/2018,0.2975,297.5
4/29/2018,0.269,269
4/30/2018,0.291,291
5/1/2018,0.2295,229.5
5/2/2018,0.287,287
5/3/2018,0.2685,268.5
5/4/2018,0.2995,299.5
5/5/2018,0.245,245
5/6/2018,0.2145,214.5
5/7/2018,0.2845,284.5
5/8/2018,0.3,300
5/9/2018,0.3035,303.5
5/10/2018,0.238,238
5/11/2018,0.2415,241.5
5/12/2018,0.112,112
5/13/2018,0.0645,64.5
5/14/2018,0.087,87
5/15/2018,0.2075,207.5
5/16/2018,0.191,191
5/17/2018,0.0955,95.5
5/18/2018,0.2365,236.5
5/19/2018,0.082,82
5/20/2018,0.095,95
5/21/2018,0.091,91
5/22/2018,0.085,85
5/23/2018,0.225,225
5/24/2018,0.1575,157.5
5/25/2018,0.121,121
5/26/2018,0.0635,63.5
5/27/2018,0.0935,93.5
5/28/2018,0.1495,149.5
5/29/2018,0.1635,163.5
5/30/2018,0.1345,134.5
5/31/2018,0.1155,115.5
6/1/2018,0.274,274
6/2/2018,0.2995,299.5
6/3/2018,0.303,303
6/4/2018,0.216,216
6/5/2018,0.2485,248.5
6/6/2018,0.2345,234.5
6/7/2018,0.209,209
6/8/2018,0.223,223
6/9/2018,0.1855,185.5
6/10/2018,0.2105,210.5
6/11/2018,0.1925,192.5
6/12/2018,0.2925,292.5
6/13/2018,0.223,223
6/14/2018,0.2415,241.5
6/15/2018,0.231,231
6/16/2018,0.267,267
6/17/2018,0.272,272
6/18/2018,0.281,281
6/19/2018,0.303,303
6/20/2018,0.303,303
6/21/2018,0.2635,263.5
6/22/2018,0.2505,250.5
6/23/2018,0.156,156
6/24/2018,0.1895,189.5
6/25/2018,0.234,234
6/26/2018,0.2605,260.5
6/27/2018,0.289,289
6/28/2018,0.255,255
6/29/2018,0.1735,173.5
6/30/2018,0.167,167
7/1/2018,0.2425,242.5
7/2/2018,0.2595,259.5
7/3/2018,0.2105,210.5
7/4/2018,0.2395,239.5
7/5/2018,0.1885,188.5
7/6/2018,0.205,205
7/7/2018,0.2555,255.5
7/8/2018,0.2665,266.5
7/9/2018,0.239,239
7/10/2018,0.2605,260.5
7/11/2018,0.2515,251.5
7/12/2018,0.186,186
7/13/2018,0.26,260
7/14/2018,0.2955,295.5
7/15/2018,0.261,261
7/16/2018,0.277,277
7/17/2018,0.2775,277.5
7/18/2018,0.24,240
7/19/2018,0.2745,274.5
7/20/2018,0.287,287
7/21/2018,0.2135,213.5
7/22/2018,0.263,263
7/23/2018,0.133,133
7/24/2018,0.202,202
7/25/2018,0.266,266
7/26/2018,0.2265,226.5
7/27/2018,0.2015,201.5
7/28/2018,0.1965,196.5
7/29/2018,0.1305,130.5
7/30/2018,0.156,156
7/31/2018,0.211,211
8/1/2018,0.205,205
8/2/2018,0.2425,242.5
8/3/2018,0.277,277
8/4/2018,0.2725,272.5
8/5/2018,0.271,271
8/6/2018,0.291,291
8/7/2018,0.2515,251.5
8/8/2018,0.269,269
8/9/2018,0.271,271
8/10/2018,0.1905,190.5
8/11/2018,0.1925,192.5
8/12/2018,0.136,136
8/13/2018,0.203,203
8/14/2018,0.2045,204.5
8/15/2018,0.2215,221.5
8/16/2018,0.25,250
8/17/2018,0.221,221
8/18/2018,0.144,144
8/19/2018,0.17,170
8/20/2018,0.1125,112.5
8/21/2018,0.221,221
8/22/2018,0.1995,199.5
8/23/2018,0.1845,184.5
8/24/2018,0.2445,244.5
8/25/2018,0.179,179
8/26/2018,0.176,176
8/27/2018,0.1685,168.5
8/28/2018,0.072,72
8/29/2018,0.145,145
8/30/2018,0.156,156
8/31/2018,0.1415,141.5
9/1/2018,0.124,124
9/2/2018,0.078,78
9/3/2018,0.024,24
9/4/2018,0.1765,176.5
9/5/2018,0.2265,226.5
9/6/2018,0.1855,185.5
9/7/2018,0.165,165
9/8/2018,0.2305,230.5
9/9/2018,0.178,178
9/10/2018,0.1955,195.5
9/11/2018,0.1885,188.5
9/12/2018,0.195,195
9/13/2018,0.2265,226.5
9/14/2018,0.205,205
9/15/2018,0.161,161
9/16/2018,0.1965,196.5
9/17/2018,0.178,178
9/18/2018,0.2425,242.5
9/19/2018,0.195,195
9/20/2018,0.192,192
9/21/2018,0.114,114
9/22/2018,0.187,187
9/23/2018,0.146,146
9/24/2018,0.1765,176.5
9/25/2018,0.13,130
9/26/2018,0.161,161
9/27/2018,0.1635,163.5
9/28/2018,0.1525,152.5
9/29/2018,0.139,139
9/30/2018,0.1365,136.5
10/1/2018,0.1645,164.5
10/2/2018,0.1655,165.5
10/3/2018,0.1795,179.5
10/4/2018,0.2025,202.5
10/5/2018,0.2195,219.5
10/6/2018,0.1955,195.5
10/7/2018,0.2015,201.5
10/8/2018,0.1095,109.5
10/9/2018,0.1695,169.5
10/10/2018,0.147,147
10/11/2018,0.0675,67.5
10/12/2018,0.1185,118.5
10/13/2018,0.1675,167.5
10/14/2018,0.209,209
10/15/2018,0.165,165
10/16/2018,0.178,178
10/17/2018,0.167,167
10/18/2018,0.176,176
10/19/2018,0.1815,181.5
10/20/2018,0.125,125
10/21/2018,0.118,118
10/22/2018,0.1885,188.5
10/23/2018,0.1465,146.5
10/24/2018,0.133,133
10/25/2018,0.18,180
10/26/2018,0.1675,167.5
10/27/2018,0.185,185
10/28/2018,0.2135,213.5
10/29/2018,0.2115,211.5
10/30/2018,0.1695,169.5
10/31/2018,0.189,189
11/1/2018,0.1645,164.5
11/2/2018,0.1095,109.5
11/3/2018,0.1145,114.5
11/4/2018,0.1075,107.5
11/5/2018,0.169,169
11/6/2018,0.175,175
11/7/2018,0.173,173
11/8/2018,0.164,164
11/9/2018,0.1495,149.5
11/10/2018,0.1645,164.5
11/11/2018,0.1455,145.5
11/12/2018,0.0885,88.5
11/13/2018,0.0955,95.5
11/14/2018,0.1045,104.5
11/15/2018,0.0605,60.5
11/16/2018,0.091,91
11/17/2018,0.098,98
11/18/2018,0.085,85
11/19/2018,0.117,117
11/20/2018,0.102,102
11/21/2018,0.12,120
11/22/2018,0.039,39
11/23/2018,0.066,66
11/24/2018,0.074,74
11/25/2018,0.0695,69.5
11/26/2018,0.0805,80.5
11/27/2018,0.0285,28.5
11/28/2018,0.113,113
11/29/2018,0.0765,76.5
11/30/2018,0.0995,99.5
12/1/2018,0.0965,96.5
12/2/2018,0.0935,93.5
12/3/2018,0.096,96
12/4/2018,0.0755,75.5
12/5/2018,0.131,131
12/6/2018,0.134,134
12/7/2018,0.0985,98.5
12/8/2018,0.059,59
12/9/2018,0.0385,38.5
12/10/2018,0.07825,78.25
12/11/2018,0.118,118
12/12/2018,0.0905,90.5
12/13/2018,0.083,83
12/14/2018,0.095,95
12/15/2018,0.0505,50.5
12/16/2018,0.097,97
12/17/2018,0.086,86
12/18/2018,0.076,76
12/19/2018,0.0825,82.5
12/20/2018,0.0535,53.5
12/21/2018,0.07425,74.25
12/22/2018,0.095,95
12/23/2018,0.107,107
12/24/2018,0.125,125
12/25/2018,0.115,115
12/26/2018,0.087,87
12/27/2018,0.093,93
12/28/2018,0.099,99
12/29/2018,0.09,90
12/30/2018,0.089,89
12/31/2018,0.081833333,81.833333
1/1/2019,0.074666667,74.666667
1/2/2019,0.0675,67.5
1/3/2019,0.063,63
1/4/2019,0.116,116
1/5/2019,0.106,106
1/6/2019,0.054,54
1/7/2019,0.112,112
1/8/2019,0.12,120
1/9/2019,0.085,85
1/10/2019,0.112,112
1/11/2019,0.105833333,105.833333
1/12/2019,0.099666667,99.666667
1/13/2019,0.0935,93.5
1/14/2019,0.098,98
1/15/2019,0.113,113
1/16/2019,0.1,100
1/17/2019,0.0855,85.5
1/18/2019,0.071,71
1/19/2019,0.091,91
1/20/2019,0.111,111
1/21/2019,0.131,131
1/22/2019,0.125,125
1/23/2019,0.076,76
1/24/2019,0.027,27
1/25/2019,0.022,22
1/26/2019,0.017,17
1/27/2019,0.0085,8.5
1/28/2019,0.046,46
1/29/2019,0.1135,113.5
1/30/2019,0.043,43
1/31/2019,0.113,113
2/1/2019,0.0465,46.5
2/2/2019,0.134,134
2/3/2019,0.1195,119.5
2/4/2019,0.049,49
2/5/2019,0.0725,72.5
2/6/2019,0.0755,75.5
2/7/2019,0.131,131
2/8/2019,0.057,57
2/9/2019,0.0825,82.5
2/10/2019,0.108,108
2/11/2019,0.046,46
2/12/2019,0.048,48
2/13/2019,0.0085,8.5
2/14/2019,0.044666667,44.666667
2/15/2019,0.080833333,80.833333
2/16/2019,0.117,117
2/17/2019,0.114,114
2/18/2019,0.111,111
2/19/2019,0.116130435,116.130435
2/20/2019,0.12126087,121.26087
2/21/2019,0.126391304,126.391304
2/22/2019,0.131521739,131.521739
2/23/2019,0.136652174,136.652174
2/24/2019,0.141782609,141.782609
2/25/2019,0.146913043,146.913043
2/26/2019,0.152043478,152.043478
2/27/2019,0.157173913,157.173913
2/28/2019,0.162304348,162.304348
3/1/2019,0.167434783,167.434783
3/2/2019,0.172565217,172.565217
3/3/2019,0.177695652,177.695652
3/4/2019,0.182826087,182.826087
3/5/2019,0.187956522,187.956522
3/6/2019,0.193086957,193.086957
3/7/2019,0.198217391,198.217391
3/8/2019,0.203347826,203.347826
3/9/2019,0.208478261,208.478261
3/10/2019,0.213608696,213.608696
3/11/2019,0.21873913,218.73913
3/12/2019,0.223869565,223.869565
3/13/2019,0.229,229
3/14/2019,0.201,201
3/15/2019,0.115,115
3/16/2019,0.11,110
3/17/2019,0.1125,112.5
3/18/2019,0.115,115
3/19/2019,0.015,15
3/20/2019,0.141,141
3/21/2019,0.231,231
3/22/2019,0.283,283
3/23/2019,0.275,275
3/24/2019,0.243,243
3/25/2019,0.262,262
3/26/2019,0.244,244
3/27/2019,0.239,239
3/28/2019,0.275,275
3/29/2019,0.18,180
3/30/2019,0.235,235
3/31/2019,0.273,273
4/1/2019,0.221,221
4/2/2019,0.215,215
4/3/2019,0.207,207
4/4/2019,0.092,92
4/5/2019,0.254,254
4/6/2019,0.233,233
4/7/2019,0.264,264
4/8/2019,0.242,242
4/9/2019,0.082,82
4/10/2019,0.23,230
4/11/2019,0.281,281
4/12/2019,0.284,284
4/13/2019,0.258,258
4/14/2019,0.146,146
4/15/2019,0.274,274
4/16/2019,0.295,295
4/17/2019,0.259,259
4/18/2019,0.264,264
4/19/2019,0.146,146
4/20/2019,0.282,282
4/21/2019,0.304,304
4/22/2019,0.297,297
4/23/2019,0.294,294
4/24/2019,0.308,308
4/25/2019,0.27,270
4/26/2019,0.141,141
4/27/2019,0.318,318
4/28/2019,0.299,299
4/29/2019,0.299,299
4/30/2019,0.294,294
5/1/2019,0.225,225
5/2/2019,0.205,205
5/3/2019,0.21,210
5/4/2019,0.248,248
5/5/2019,0.228,228
5/6/2019,0.202,202
5/7/2019,0.185,185
5/8/2019,0.31,310
5/9/2019,0.242,242
5/10/2019,0.275,275
5/11/2019,0.277,277
5/12/2019,0.256,256
5/13/2019,0.245,245
5/14/2019,0.221,221
5/15/2019,0.173,173
5/16/2019,0.265,265
5/17/2019,0.309,309
5/18/2019,0.324,324
5/19/2019,0.308,308
5/20/2019,0.314,314
5/21/2019,0.32,320
5/22/2019,0.319,319
5/23/2019,0.301,301
5/24/2019,0.32,320
5/25/2019,0.315,315
5/26/2019,0.302,302
5/27/2019,0.307,307
5/28/2019,0.321,321
5/29/2019,0.321,321
5/30/2019,0.3135,313.5
5/31/2019,0.319,319
6/1/2019,0.263,263
6/2/2019,0.2765,276.5
6/3/2019,0.312,312
6/4/2019,0.242,242
6/5/2019,0.31,310
6/6/2019,0.29,290
6/7/2019,0.154,154
6/8/2019,0.184,184
6/9/2019,0.12,120
6/10/2019,0.1835,183.5
6/11/2019,0.2005,200.5
6/12/2019,0.251,251
6/13/2019,0.189,189
6/14/2019,0.2265,226.5
6/15/2019,0.2595,259.5
6/16/2019,0.112,112
6/17/2019,0.115,115
6/18/2019,0.168,168
6/19/2019,0.1095,109.5
6/20/2019,0.2905,290.5
6/21/2019,0.2925,292.5
6/22/2019,0.245,245
6/23/2019,0.3005,300.5
6/24/2019,0.301,301
6/25/2019,0.296,296
6/26/2019,0.236,236
6/27/2019,0.237,237
6/28/2019,0.2045,204.5
6/29/2019,0.137,137
6/30/2019,0.248,248
7/1/2019,0.291,291
7/2/2019,0.278,278
7/3/2019,0.1965,196.5
7/4/2019,0.265,265
7/5/2019,0.1585,158.5
7/6/2019,0.1715,171.5
7/7/2019,0.1915,191.5
7/8/2019,0.18,180
7/9/2019,0.214,214
7/10/2019,0.2715,271.5
7/11/2019,0.1925,192.5
7/12/2019,0.1065,106.5
7/13/2019,0.2345,234.5
7/14/2019,0.289,289
7/15/2019,0.294,294
7/16/2019,0.1855,185.5
7/17/2019,0.212,212
7/18/2019,0.1625,162.5
7/19/2019,0.194,194
7/20/2019,0.136,136
7/21/2019,0.1885,188.5
7/22/2019,0.235,235
7/23/2019,0.158,158
7/24/2019,0.184,184
7/25/2019,0.1575,157.5
7/26/2019,0.213,213
7/27/2019,0.283,283
7/28/2019,0.299,299
7/29/2019,0.2695,269.5
7/30/2019,0.222,222
7/31/2019,0.135,135
8/1/2019,0.087,87
8/2/2019,0.1165,116.5
8/3/2019,0.1255,125.5
8/4/2019,0.116,116
8/5/2019,0.16,160
8/6/2019,0.135,135
8/7/2019,0.141,141
8/8/2019,0.23,230
8/9/2019,0.2105,210.5
8/10/2019,0.1535,153.5
8/11/2019,0.131,131
8/12/2019,0.1255,125.5
8/13/2019,0.145,145
8/14/2019,0.142,142
8/15/2019,0.1465,146.5
8/16/2019,0.1915,191.5
8/17/2019,0.1515,151.5
8/18/2019,0.219,219
8/19/2019,0.2325,232.5
8/20/2019,0.2235,223.5
8/21/2019,0.19,190
8/22/2019,0.2265,226.5
8/23/2019,0.195,195
8/24/2019,0.1925,192.5
8/25/2019,0.128,128
8/26/2019,0.1605,160.5
8/27/2019,0.193,193
8/28/2019,0.2045,204.5
8/29/2019,0.175,175
8/30/2019,0.131,131
8/31/2019,0.1955,195.5
9/1/2019,0.209,209
9/2/2019,0.144,144
9/3/2019,0.1425,142.5
9/4/2019,0.098,98
9/5/2019,0.1885,188.5
9/6/2019,0.1715,171.5
9/7/2019,0.206,206
9/8/2019,0.201,201
9/9/2019,0.139,139
9/10/2019,0.213,213
9/11/2019,0.223,223
9/12/2019,0.2085,208.5
9/13/2019,0.1605,160.5
9/14/2019,0.207,207
9/15/2019,0.1945,194.5
9/16/2019,0.1935,193.5
9/17/2019,0.2145,214.5
9/18/2019,0.2035,203.5
9/19/2019,0.1785,178.5
9/20/2019,0.171,171
9/21/2019,0.208,208
9/22/2019,0.1955,195.5
9/23/2019,0.2175,217.5
9/24/2019,0.237,237
9/25/2019,0.2035,203.5
9/26/2019,0.1915,191.5
9/27/2019,0.183,183
9/28/2019,0.171,171
9/29/2019,0.1945,194.5
9/30/2019,0.2025,202.5
