Date,Stage_ft,Stage_m,Storage_acft,Storage_cmd
3/28/2012,12.446,3.7935408,2894156,3569883543
3/29/2012,12.4,3.77952,2876400,3547981872
3/30/2012,12.37,3.770376,2864820,3533698174
3/31/2012,12.332,3.7587936,2850152,3515605489
4/1/2012,12.302,3.7496496,2838572,3501321791
4/2/2012,12.278,3.7423344,2829308,3489894832
4/3/2012,12.252,3.7344096,2819272,3477515627
4/4/2012,12.222,3.7252656,2807692,3463231928
4/5/2012,12.176,3.7112448,2789936,3441330257
4/6/2012,12.134,3.6984432,2773724,3421333080
4/7/2012,12.088,3.6844224,2755968,3399431409
4/8/2012,12.072,3.6795456,2749792,3391813436
4/9/2012,12.03,3.666744,2733580,3371816258
4/10/2012,11.982,3.6521136,2715592,3349628420
4/11/2012,11.93,3.636264,2697080,3326794238
4/12/2012,11.886,3.6228528,2681416,3307473008
4/13/2012,11.868,3.6173664,2675008,3299568868
4/14/2012,11.858,3.6143184,2671448,3295177679
4/15/2012,11.808,3.5990784,2653648,3273221735
4/16/2012,11.768,3.5868864,2639408,3255656980
4/17/2012,11.73,3.575304,2625880,3238970462
4/18/2012,11.692,3.5637216,2612352,3222283945
4/19/2012,11.668,3.5564064,2603808,3211745092
4/20/2012,11.718,3.5716464,2621608,3233701036
4/21/2012,11.828,3.6051744,2660768,3282004113
4/22/2012,11.808,3.5990784,2653648,3273221735
4/23/2012,11.772,3.5881056,2640832,3257413455
4/24/2012,11.74,3.578352,2629440,3243361651
4/25/2012,11.724,3.5734752,2623744,3236335749
4/26/2012,11.704,3.5673792,2616624,3227553372
4/27/2012,11.676,3.5588448,2606656,3215258043
4/28/2012,11.672,3.5576256,2605232,3213501567
4/29/2012,11.682,3.5606736,2608792,3217892756
4/30/2012,11.704,3.5673792,2616624,3227553372
5/1/2012,11.684,3.5612832,2609504,3218770994
5/2/2012,11.686,3.5618928,2610216,3219649232
5/3/2012,11.668,3.5564064,2603808,3211745092
5/4/2012,11.646,3.5497008,2595976,3202084476
5/5/2012,11.622,3.5423856,2587432,3191545623
5/6/2012,11.586,3.5314128,2574616,3175737344
5/7/2012,11.564,3.5247072,2566784,3166076728
5/8/2012,11.572,3.5271456,2569632,3169589679
5/9/2012,11.576,3.5283648,2571056,3171346155
5/10/2012,11.594,3.5338512,2577464,3179250295
5/11/2012,11.61,3.538728,2583160,3186276197
5/12/2012,11.594,3.5338512,2577464,3179250295
5/13/2012,11.566,3.5253168,2567496,3166954966
5/14/2012,11.55,3.52044,2561800,3159929064
5/15/2012,11.566,3.5253168,2567496,3166954966
5/16/2012,11.598,3.5350704,2578888,3181006770
5/17/2012,11.694,3.5643312,2613064,3223162183
5/18/2012,11.704,3.5673792,2616624,3227553372
5/19/2012,11.728,3.5746944,2625168,3238092225
5/20/2012,11.734,3.5765232,2627304,3240726938
5/21/2012,11.762,3.5850576,2637272,3253022267
5/22/2012,11.766,3.5862768,2638696,3254778742
5/23/2012,11.754,3.5826192,2634424,3249509316
5/24/2012,11.738,3.5777424,2628728,3242483413
5/25/2012,11.728,3.5746944,2625168,3238092225
5/26/2012,11.718,3.5716464,2621608,3233701036
5/27/2012,11.7,3.56616,2615200,3225796896
5/28/2012,11.702,3.5667696,2615912,3226675134
5/29/2012,11.688,3.5625024,2610928,3220527469
5/30/2012,11.67,3.557016,2604520,3212623330
5/31/2012,11.664,3.5551872,2602384,3209988616
6/1/2012,11.684,3.5612832,2609504,3218770994
6/2/2012,11.682,3.5606736,2608792,3217892756
6/3/2012,11.688,3.5625024,2610928,3220527469
6/4/2012,11.668,3.5564064,2603808,3211745092
6/5/2012,11.654,3.5521392,2598824,3205597428
6/6/2012,11.69,3.563112,2611640,3221405707
6/7/2012,11.688,3.5625024,2610928,3220527469
6/8/2012,11.708,3.5685984,2618048,3229309847
6/9/2012,11.796,3.5954208,2649376,3267952308
6/10/2012,11.848,3.6112704,2667888,3290786490
6/11/2012,11.836,3.6076128,2663616,3285517064
6/12/2012,11.808,3.5990784,2653648,3273221735
6/13/2012,11.808,3.5990784,2653648,3273221735
6/14/2012,11.856,3.6137088,2670736,3294299441
6/15/2012,11.872,3.6185856,2676432,3301325343
6/16/2012,11.884,3.6222432,2680704,3306594770
6/17/2012,11.842,3.6094416,2665752,3288151777
6/18/2012,11.824,3.6039552,2659344,3280247637
6/19/2012,11.794,3.5948112,2648664,3267074071
6/20/2012,11.792,3.5942016,2647952,3266195833
6/21/2012,11.8,3.59664,2650800,3269708784
6/22/2012,11.812,3.6002976,2655072,3274978211
6/23/2012,11.858,3.6143184,2671448,3295177679
6/24/2012,11.912,3.6307776,2690672,3318890099
6/25/2012,11.924,3.6344352,2694944,3324159525
6/26/2012,11.962,3.6460176,2708472,3340846043
6/27/2012,11.976,3.6502848,2713456,3346993707
6/28/2012,11.996,3.6563808,2720576,3355776084
6/29/2012,12.016,3.6624768,2728176,3365150532
6/30/2012,12.014,3.6618672,2727404,3364198286
7/1/2012,12.022,3.6643056,2730492,3368007272
7/2/2012,12.014,3.6618672,2727404,3364198286
7/3/2012,12.012,3.6612576,2726632,3363246039
7/4/2012,12,3.6576,2722000,3357532560
7/5/2012,12.022,3.6643056,2730492,3368007272
7/6/2012,12.028,3.6661344,2732808,3370864012
7/7/2012,12.03,3.666744,2733580,3371816258
7/8/2012,12.006,3.6594288,2724316,3360389300
7/9/2012,11.996,3.6563808,2720576,3355776084
7/10/2012,11.982,3.6521136,2715592,3349628420
7/11/2012,11.98,3.651504,2714880,3348750182
7/12/2012,11.964,3.6466272,2709184,3341724280
7/13/2012,11.976,3.6502848,2713456,3346993707
7/14/2012,11.968,3.6478464,2710608,3343480756
7/15/2012,11.958,3.6447984,2707048,3339089567
7/16/2012,12,3.6576,2722000,3357532560
7/17/2012,12.02,3.663696,2729720,3367055026
7/18/2012,12.046,3.6716208,2739756,3379434231
7/19/2012,12.082,3.6825936,2753652,3396574669
7/20/2012,12.086,3.6838128,2755196,3398479162
7/21/2012,12.082,3.6825936,2753652,3396574669
7/22/2012,12.086,3.6838128,2755196,3398479162
7/23/2012,12.104,3.6892992,2762144,3407049381
7/24/2012,12.104,3.6892992,2762144,3407049381
7/25/2012,12.12,3.694176,2768320,3414667354
7/26/2012,12.13,3.697224,2772180,3419428586
7/27/2012,12.128,3.6966144,2771408,3418476340
7/28/2012,12.132,3.6978336,2772952,3420380833
7/29/2012,12.128,3.6966144,2771408,3418476340
7/30/2012,12.114,3.6923472,2766004,3411810614
7/31/2012,12.11,3.691128,2764460,3409906121
8/1/2012,12.122,3.6947856,2769092,3415619600
8/2/2012,12.112,3.6917376,2765232,3410858367
8/3/2012,12.116,3.6929568,2766776,3412762860
8/4/2012,12.106,3.6899088,2762916,3408001628
8/5/2012,12.11,3.691128,2764460,3409906121
8/6/2012,12.124,3.6953952,2769864,3416571847
8/7/2012,12.166,3.7081968,2786076,3436569024
8/8/2012,12.154,3.7045392,2781444,3430855545
8/9/2012,12.144,3.7014912,2777584,3426094312
8/10/2012,12.14,3.700272,2776040,3424189819
8/11/2012,12.128,3.6966144,2771408,3418476340
8/12/2012,12.132,3.6978336,2772952,3420380833
8/13/2012,12.144,3.7014912,2777584,3426094312
8/14/2012,12.136,3.6990528,2774496,3422285326
8/15/2012,12.144,3.7014912,2777584,3426094312
8/16/2012,12.14,3.700272,2776040,3424189819
8/17/2012,12.15,3.70332,2779900,3428951052
8/18/2012,12.182,3.7130736,2792252,3444186997
8/19/2012,12.188,3.7149024,2794568,3447043737
8/20/2012,12.19,3.715512,2795340,3447995983
8/21/2012,12.212,3.7222176,2803832,3458470695
8/22/2012,12.284,3.7441632,2831624,3492751572
8/23/2012,12.374,3.7715952,2866364,3535602667
8/24/2012,12.396,3.7783008,2874856,3546077379
8/25/2012,12.392,3.7770816,2873312,3544172886
8/26/2012,12.524,3.8173152,2924264,3607021159
8/27/2012,13.17,4.014216,3179060,3921306929
8/28/2012,13.416,4.0891968,3281888,4048143210
8/29/2012,13.66,4.163568,3384200,4174343016
8/30/2012,13.838,4.2178224,3458960,4266557981
8/31/2012,13.962,4.2556176,3511040,4330797619
9/1/2012,14.082,4.2921936,3564392,4396606244
9/2/2012,14.17,4.319016,3604520,4446103330
9/3/2012,14.248,4.3427904,3640088,4489975746
9/4/2012,14.324,4.3659552,3674744,4532723229
9/5/2012,14.414,4.3933872,3715784,4583345248
9/6/2012,14.548,4.4342304,3776600,4658360568
9/7/2012,14.634,4.4604432,3815300,4706096244
9/8/2012,14.704,4.4817792,3846800,4744950864
9/9/2012,14.76,4.498848,3872000,4776034560
9/10/2012,14.81,4.514088,3894500,4803787860
9/11/2012,14.856,4.5281088,3915200,4829320896
9/12/2012,14.882,4.5360336,3926900,4843752612
9/13/2012,14.916,4.5463968,3942200,4862624856
9/14/2012,14.966,4.5616368,3964700,4890378156
9/15/2012,15.018,4.5774864,3987920,4919019562
9/16/2012,15.062,4.5908976,4007280,4942899734
9/17/2012,15.122,4.6091856,4033680,4975463606
9/18/2012,15.17,4.623816,4054800,5001514704
9/19/2012,15.218,4.6384464,4075920,5027565802
9/20/2012,15.232,4.6427136,4082080,5035164038
9/21/2012,15.26,4.651248,4094400,5050360512
9/22/2012,15.306,4.6652688,4114640,5075326147
9/23/2012,15.358,4.6811184,4137520,5103548170
9/24/2012,15.38,4.687824,4147200,5115488256
9/25/2012,15.4,4.69392,4156000,5126342880
9/26/2012,15.428,4.7024544,4168320,5141539354
9/27/2012,15.472,4.7158656,4187680,5165419526
9/28/2012,15.516,4.7292768,4207200,5189497056
9/29/2012,15.568,4.7451264,4230600,5218360488
9/30/2012,15.62,4.760976,4254000,5247223920
10/1/2012,15.642,4.7676816,4263900,5259435372
10/2/2012,15.688,4.7817024,4284600,5284968408
10/3/2012,15.706,4.7871888,4292700,5294959596
10/4/2012,15.728,4.7938944,4302600,5307171048
10/5/2012,15.774,4.8079152,4323300,5332704084
10/6/2012,15.816,4.8207168,4342200,5356016856
10/7/2012,15.86,4.834128,4362000,5380439760
10/8/2012,15.896,4.8451008,4378200,5400422136
10/9/2012,15.926,4.8542448,4391700,5417074116
10/10/2012,15.926,4.8542448,4391700,5417074116
10/11/2012,15.918,4.8518064,4388100,5412633588
10/12/2012,15.902,4.8469296,4380900,5403752532
10/13/2012,15.884,4.8414432,4372800,5393761344
10/14/2012,15.878,4.8396144,4370100,5390430948
10/15/2012,15.894,4.8444912,4377300,5399312004
10/16/2012,15.89,4.843272,4375500,5397091740
10/17/2012,15.898,4.8457104,4379100,5401532268
10/18/2012,15.906,4.8481488,4382700,5405972796
10/19/2012,15.914,4.8505872,4386300,5410413324
10/20/2012,15.92,4.852416,4389000,5413743720
10/21/2012,15.898,4.8457104,4379100,5401532268
10/22/2012,15.876,4.8390048,4369200,5389320816
10/23/2012,15.852,4.8316896,4358400,5375999232
10/24/2012,15.836,4.8268128,4351200,5367118176
10/25/2012,15.814,4.8201072,4341300,5354906724
10/26/2012,15.814,4.8201072,4341300,5354906724
10/27/2012,15.862,4.8347376,4362900,5381549892
10/28/2012,15.864,4.8353472,4363800,5382660024
10/29/2012,15.82,4.821936,4344000,5358237120
10/30/2012,15.786,4.8115728,4328700,5339364876
10/31/2012,15.762,4.8042576,4317900,5326043292
11/1/2012,15.74,4.797552,4308000,5313831840
11/2/2012,15.718,4.7908464,4298100,5301620388
11/3/2012,15.696,4.7841408,4288200,5289408936
11/4/2012,15.682,4.7798736,4281900,5281638012
11/5/2012,15.666,4.7749968,4274700,5272756956
11/6/2012,15.656,4.7719488,4270200,5267206296
11/7/2012,15.62,4.760976,4254000,5247223920
11/8/2012,15.572,4.7463456,4232400,5220580752
11/9/2012,15.54,4.736592,4218000,5202818640
11/10/2012,15.532,4.7341536,4214400,5198378112
11/11/2012,15.518,4.7298864,4208100,5190607188
11/12/2012,15.506,4.7262288,4202700,5183946396
11/13/2012,15.482,4.7189136,4192080,5170846838
11/14/2012,15.464,4.7134272,4184160,5161077677
11/15/2012,15.444,4.7073312,4175360,5150223053
11/16/2012,15.42,4.700016,4164800,5137197504
11/17/2012,15.406,4.6957488,4158640,5129599267
11/18/2012,15.368,4.6841664,4141920,5108975482
11/19/2012,15.344,4.6768512,4131360,5095949933
11/20/2012,15.326,4.6713648,4123440,5086180771
11/21/2012,15.298,4.6628304,4111120,5070984298
11/22/2012,15.254,4.6494192,4091760,5047104125
11/23/2012,15.236,4.6439328,4083840,5037334963
11/24/2012,15.228,4.6414944,4080320,5032993114
11/25/2012,15.206,4.6347888,4070640,5021053027
11/26/2012,15.192,4.6305216,4064480,5013454790
11/27/2012,15.184,4.6280832,4060960,5009112941
11/28/2012,15.166,4.6225968,4053040,4999343779
11/29/2012,15.138,4.6140624,4040720,4984147306
11/30/2012,15.124,4.6097952,4034560,4976549069
12/1/2012,15.108,4.6049184,4027520,4967865370
12/2/2012,15.094,4.6006512,4021360,4960267133
12/3/2012,15.086,4.5982128,4017840,4955925283
12/4/2012,15.07,4.593336,4010800,4947241584
12/5/2012,15.06,4.590288,4006400,4941814272
12/6/2012,15.04,4.584192,3997600,4930959648
12/7/2012,15.026,4.5799248,3991440,4923361411
12/8/2012,15.024,4.5793152,3990560,4922275949
12/9/2012,15.092,4.6000416,4020480,4959181670
12/10/2012,15.108,4.6049184,4027520,4967865370
12/11/2012,15.14,4.614672,4041600,4985232768
12/12/2012,15.156,4.6195488,4048640,4993916467
12/13/2012,15.158,4.6201584,4049520,4995001930
12/14/2012,15.154,4.6189392,4047760,4992831005
12/15/2012,15.16,4.620768,4050400,4996087392
12/16/2012,15.166,4.6225968,4053040,4999343779
12/17/2012,15.174,4.6250352,4056560,5003685629
12/18/2012,15.172,4.6244256,4055680,5002600166
12/19/2012,15.162,4.6213776,4051280,4997172854
12/20/2012,15.16,4.620768,4050400,4996087392
12/21/2012,15.122,4.6091856,4033680,4975463606
12/22/2012,15.078,4.5957744,4014320,4951583434
12/23/2012,15.064,4.5915072,4008160,4943985197
12/24/2012,15.056,4.5890688,4004640,4939643347
12/25/2012,15.048,4.5866304,4001120,4935301498
12/26/2012,15.04,4.584192,3997600,4930959648
12/27/2012,15.018,4.5774864,3987920,4919019562
12/28/2012,15.01,4.575048,3984400,4914677712
12/29/2012,15.006,4.5738288,3982640,4912506787
12/30/2012,14.96,4.559808,3962000,4887047760
12/31/2012,14.976,4.5646848,3969200,4895928816
1/1/2013,14.974,4.5640752,3968300,4894818684
1/2/2013,14.97,4.562856,3966500,4892598420
1/3/2013,14.962,4.5604176,3962900,4888157892
1/4/2013,14.938,4.5531024,3952100,4874836308
1/5/2013,14.932,4.5512736,3949400,4871505912
1/6/2013,14.94,4.553712,3953000,4875946440
1/7/2013,15.006,4.5738288,3982640,4912506787
1/8/2013,15.008,4.5744384,3983520,4913592250
1/9/2013,15.012,4.5756576,3985280,4915763174
1/10/2013,15.008,4.5744384,3983520,4913592250
1/11/2013,15,4.572,3980000,4909250400
1/12/2013,14.998,4.5713904,3979100,4908140268
1/13/2013,14.98,4.565904,3971000,4898149080
1/14/2013,14.968,4.5622464,3965600,4891488288
1/15/2013,14.954,4.5579792,3959300,4883717364
1/16/2013,14.938,4.5531024,3952100,4874836308
1/17/2013,14.912,4.5451776,3940400,4860404592
1/18/2013,14.878,4.5348144,3925100,4841532348
1/19/2013,14.86,4.529328,3917000,4831541160
1/20/2013,14.86,4.529328,3917000,4831541160
1/21/2013,14.854,4.5274992,3914300,4828210764
1/22/2013,14.806,4.5128688,3892700,4801567596
1/23/2013,14.778,4.5043344,3880100,4786025748
1/24/2013,14.76,4.498848,3872000,4776034560
1/25/2013,14.736,4.4915328,3861200,4762712976
1/26/2013,14.718,4.4860464,3853100,4752721788
1/27/2013,14.704,4.4817792,3846800,4744950864
1/28/2013,14.69,4.477512,3840500,4737179940
1/29/2013,14.682,4.4750736,3836900,4732739412
1/30/2013,14.686,4.4762928,3838700,4734959676
1/31/2013,14.658,4.4677584,3826100,4719417828
2/1/2013,14.598,4.4494704,3799100,4686113868
2/2/2013,14.56,4.437888,3782000,4665021360
2/3/2013,14.536,4.4305728,3771200,4651699776
2/4/2013,14.512,4.4232576,3760400,4638378192
2/5/2013,14.49,4.416552,3750440,4626092731
2/6/2013,14.47,4.410456,3741320,4614843394
2/7/2013,14.446,4.4031408,3730376,4601344188
2/8/2013,14.432,4.3988736,3723992,4593469652
2/9/2013,14.39,4.386072,3704840,4569846043
2/10/2013,14.38,4.383024,3700280,4564221374
2/11/2013,14.358,4.3763184,3690248,4551847103
2/12/2013,14.33,4.367784,3677480,4536098030
2/13/2013,14.322,4.3653456,3673832,4531598295
2/14/2013,14.374,4.3811952,3697544,4560846573
2/15/2013,14.488,4.4159424,3749528,4624967797
2/16/2013,14.472,4.4110656,3742232,4615968327
2/17/2013,14.428,4.3976544,3722168,4591219785
2/18/2013,14.418,4.3946064,3717608,4585595116
2/19/2013,14.414,4.3933872,3715784,4583345248
2/20/2013,14.41,4.392168,3713960,4581095381
2/21/2013,14.406,4.3909488,3712136,4578845513
2/22/2013,14.406,4.3909488,3712136,4578845513
2/23/2013,14.396,4.3879008,3707576,4573220844
2/24/2013,14.398,4.3885104,3708488,4574345778
2/25/2013,14.396,4.3879008,3707576,4573220844
2/26/2013,14.398,4.3885104,3708488,4574345778
2/27/2013,14.384,4.3842432,3702104,4566471242
2/28/2013,14.36,4.376928,3691160,4552972037
3/1/2013,14.324,4.3659552,3674744,4532723229
3/2/2013,14.278,4.3519344,3653768,4506849753
3/3/2013,14.24,4.340352,3636440,4485476011
3/4/2013,14.212,4.3318176,3623672,4469726939
3/5/2013,14.202,4.3287696,3619112,4464102270
3/6/2013,14.17,4.319016,3604520,4446103330
3/7/2013,14.136,4.3086528,3589016,4426979456
3/8/2013,14.134,4.3080432,3588104,4425854522
3/9/2013,14.108,4.3001184,3576248,4411230383
3/10/2013,14.096,4.2964608,3570776,4404480780
3/11/2013,14.08,4.291584,3563480,4395481310
3/12/2013,14.062,4.2860976,3555272,4385356907
3/13/2013,14.024,4.2745152,3537944,4363983165
3/14/2013,13.972,4.2586656,3515240,4335978235
3/15/2013,13.95,4.25196,3506000,4324580880
3/16/2013,13.942,4.2495216,3502640,4320436387
3/17/2013,13.928,4.2452544,3496760,4313183525
3/18/2013,13.938,4.2483024,3500960,4318364141
3/19/2013,13.964,4.2562272,3511880,4331833742
3/20/2013,13.954,4.2531792,3507680,4326653126
3/21/2013,13.938,4.2483024,3500960,4318364141
3/22/2013,13.932,4.2464736,3498440,4315255771
3/23/2013,13.93,4.245864,3497600,4314219648
3/24/2013,13.946,4.2507408,3504320,4322508634
3/25/2013,13.94,4.248912,3501800,4319400264
3/26/2013,13.886,4.2324528,3479120,4291424938
3/27/2013,13.86,4.224528,3468200,4277955336
3/28/2013,13.848,4.2208704,3463160,4271738597
3/29/2013,13.826,4.2141648,3453920,4260341242
3/30/2013,13.812,4.2098976,3448040,4253088379
3/31/2013,13.792,4.2038016,3439640,4242727147
4/1/2013,13.772,4.1977056,3431240,4232365915
4/2/2013,13.756,4.1928288,3424520,4224076930
4/3/2013,13.748,4.1903904,3421160,4219932437
4/4/2013,13.73,4.184904,3413600,4210607328
4/5/2013,13.754,4.1922192,3423680,4223040806
4/6/2013,13.724,4.1830752,3411080,4207498958
4/7/2013,13.734,4.1861232,3415280,4212679574
4/8/2013,13.718,4.1812464,3408560,4204390589
4/9/2013,13.704,4.1769792,3402680,4197137726
4/10/2013,13.682,4.1702736,3393440,4185740371
4/11/2013,13.676,4.1684448,3390920,4182632002
4/12/2013,13.66,4.163568,3384200,4174343016
4/13/2013,13.648,4.1599104,3379160,4168126277
4/14/2013,13.648,4.1599104,3379160,4168126277
4/15/2013,13.622,4.1519856,3368240,4154656675
4/16/2013,13.628,4.1538144,3370760,4157765045
4/17/2013,13.61,4.148328,3363200,4148439936
4/18/2013,13.598,4.1446704,3358160,4142223197
4/19/2013,13.582,4.1397936,3351440,4133934211
4/20/2013,13.562,4.1336976,3343040,4123572979
4/21/2013,13.564,4.1343072,3343880,4124609102
4/22/2013,13.592,4.1428416,3355640,4139114827
4/23/2013,13.576,4.1379648,3348920,4130825842
4/24/2013,13.568,4.1355264,3345560,4126681349
4/25/2013,13.54,4.126992,3333800,4112175624
4/26/2013,13.508,4.1172384,3320360,4095597653
4/27/2013,13.486,4.1105328,3311148,4084234835
4/28/2013,13.454,4.1007792,3297772,4067735807
4/29/2013,13.422,4.0910256,3284396,4051236778
4/30/2013,13.414,4.0885872,3281052,4047112021
5/1/2013,13.45,4.09956,3296100,4065673428
5/2/2013,13.56,4.133088,3342200,4122536856
5/3/2013,13.592,4.1428416,3355640,4139114827
5/4/2013,13.596,4.1440608,3357320,4141187074
5/5/2013,13.574,4.1373552,3348080,4129789718
5/6/2013,13.558,4.1324784,3341360,4121500733
5/7/2013,13.542,4.1276016,3334640,4113211747
5/8/2013,13.53,4.123944,3329600,4106995008
5/9/2013,13.506,4.1166288,3319520,4094561530
5/10/2013,13.51,4.117848,3321200,4096633776
5/11/2013,13.532,4.1245536,3330440,4108031131
5/12/2013,13.536,4.1257728,3332120,4110103378
5/13/2013,13.546,4.1288208,3336320,4115283994
5/14/2013,13.516,4.1196768,3323720,4099742146
5/15/2013,13.492,4.1123616,3313656,4087328403
5/16/2013,13.454,4.1007792,3297772,4067735807
5/17/2013,13.414,4.0885872,3281052,4047112021
5/18/2013,13.39,4.081272,3271020,4034737750
5/19/2013,13.37,4.075176,3262660,4024425857
5/20/2013,13.348,4.0684704,3253464,4013082775
5/21/2013,13.358,4.0715184,3257644,4018238721
5/22/2013,13.396,4.0831008,3273528,4037831317
5/23/2013,13.39,4.081272,3271020,4034737750
5/24/2013,13.412,4.0879776,3280216,4046080832
5/25/2013,13.394,4.0824912,3272692,4036800128
5/26/2013,13.35,4.06908,3254300,4014113964
5/27/2013,13.316,4.0587168,3240088,3996583746
5/28/2013,13.292,4.0514016,3230056,3984209475
