,Date,Netflows_acft
889,2010-06-06,7792.001238
890,2010-06-07,6895.260684000001
891,2010-06-08,5255.223747999999
892,2010-06-09,4119.035091
893,2010-06-10,2625.182086
894,2010-06-11,1397.752489
895,2010-06-12,1294.927976
896,2010-06-13,1519.87671
897,2010-06-14,1024.954245
898,2010-06-15,923.7956052000001
899,2010-06-16,846.7561506000001
900,2010-06-17,-66.78444503
901,2010-06-18,73.52818701
902,2010-06-19,1037.84654
903,2010-06-20,1427.306766
904,2010-06-21,2093.9213600000003
905,2010-06-22,1727.2318010000001
906,2010-06-23,762.4970704
907,2010-06-24,730.5825553999999
908,2010-06-25,562.4016333
909,2010-06-26,797.446408
910,2010-06-27,718.4832698
911,2010-06-28,248.17558019999996
912,2010-06-29,681.133959
913,2010-06-30,986.0177394
914,2010-07-01,2941.530548
915,2010-07-02,5316.7717649999995
916,2010-07-03,5829.129457
917,2010-07-04,6113.265915999999
918,2010-07-05,13113.67223
919,2010-07-06,24348.196219999998
920,2010-07-07,20773.889730000003
921,2010-07-08,18740.46489
922,2010-07-09,15934.82412
923,2010-07-10,16559.3291
924,2010-07-11,13037.94221
925,2010-07-12,12295.83542
926,2010-07-13,8228.05388
927,2010-07-14,5137.165827000001
928,2010-07-15,4566.1955179999995
929,2010-07-16,3872.030022
930,2010-07-17,3714.500451
931,2010-07-18,1431.848981
932,2010-07-19,1748.990796
933,2010-07-20,2065.458221
934,2010-07-21,2739.491218
935,2010-07-22,2206.86198
936,2010-07-23,2949.4645149999997
937,2010-07-24,4892.897802
938,2010-07-25,2466.0062120000002
939,2010-07-26,2425.622151
940,2010-07-27,2306.255121
941,2010-07-28,686.5686904
942,2010-07-29,564.9206353
943,2010-07-30,160.5053239
944,2010-07-31,311.8861911
945,2010-08-01,1153.7230029999998
946,2010-08-02,1122.740453
947,2010-08-03,818.6701311
948,2010-08-04,734.470385
949,2010-08-05,764.4412507000001
950,2010-08-06,1365.8779029999998
951,2010-08-07,1176.195968
952,2010-08-08,2867.685125
953,2010-08-09,3712.675393
954,2010-08-10,3575.456978
955,2010-08-11,3055.9586170000002
956,2010-08-12,3409.259468
957,2010-08-13,3202.301247
958,2010-08-14,2539.554392
959,2010-08-15,2046.456291
960,2010-08-16,2510.11911
961,2010-08-17,3758.454812
962,2010-08-18,2575.039206
963,2010-08-19,2979.336012
964,2010-08-20,1900.5499550000002
965,2010-08-21,3344.676877
966,2010-08-22,5993.046077
967,2010-08-23,8874.297909
968,2010-08-24,9501.877414
969,2010-08-25,9470.498341
970,2010-08-26,7133.6974230000005
971,2010-08-27,6747.192523000001
972,2010-08-28,6826.453273
973,2010-08-29,7054.972309000001
974,2010-08-30,6799.021377
975,2010-08-31,5851.245663000001
976,2010-09-01,4645.733878
977,2010-09-02,4595.075292
978,2010-09-03,4254.448837
979,2010-09-04,3319.664956
980,2010-09-05,3986.973859
981,2010-09-06,6309.949581
982,2010-09-07,10277.08856
983,2010-09-08,11905.64122
984,2010-09-09,8687.650663
985,2010-09-10,8696.635707
986,2010-09-11,7354.917176999999
987,2010-09-12,6674.021299
988,2010-09-13,4445.479534
989,2010-09-14,3690.896802
990,2010-09-15,3581.0109020000004
991,2010-09-16,3567.721452
992,2010-09-17,3146.128411
993,2010-09-18,2701.090631
994,2010-09-19,1618.099631
995,2010-09-20,1625.0220800000002
996,2010-09-21,1029.932457
997,2010-09-22,1812.859575
998,2010-09-23,1220.288944
999,2010-09-24,2385.595187
1000,2010-09-25,1655.607675
1001,2010-09-26,650.4095464
1002,2010-09-27,1655.567933
1003,2010-09-28,3765.198732
1004,2010-09-29,4985.467686999999
1005,2010-09-30,3187.266316
1006,2010-10-01,2194.326216
1007,2010-10-02,2112.744862
1008,2010-10-03,2050.205106
1009,2010-10-04,932.6020305
1010,2010-10-05,839.5163754
1011,2010-10-06,996.9071319
1012,2010-10-07,855.9993131000001
1013,2010-10-08,1107.923717
1014,2010-10-09,437.3420745
1015,2010-10-10,326.325573
1016,2010-10-11,758.1335142
1017,2010-10-12,311.94518189999997
1018,2010-10-13,-101.73358859999999
1019,2010-10-14,143.8435382
1020,2010-10-15,297.1283982
1021,2010-10-16,185.87388049999998
1022,2010-10-17,369.26828860000006
1023,2010-10-18,401.55974360000005
1024,2010-10-19,309.6642236
1025,2010-10-20,-110.75846399999999
1026,2010-10-21,162.3098884
1027,2010-10-22,869.3482211000002
1028,2010-10-23,71.20761262
1029,2010-10-24,-126.1902397
1030,2010-10-25,105.32395249999999
1031,2010-10-26,223.30255060000002
1032,2010-10-27,86.59967744
1033,2010-10-28,304.6458005
1034,2010-10-29,347.3505085
1035,2010-10-30,94.87082457
1036,2010-10-31,62.97623325
1037,2010-11-01,85.36992456
1038,2010-11-02,786.7354108
1039,2010-11-03,568.7289996000001
1040,2010-11-04,363.61522010000004
1041,2010-11-05,838.3857803
1042,2010-11-06,47.623835
1043,2010-11-07,464.63487530000003
1044,2010-11-08,-56.25206006
1045,2010-11-09,66.86378509
1046,2010-11-10,290.9596152
1047,2010-11-11,326.80146030000003
1048,2010-11-12,163.2222149
1049,2010-11-13,-30.54590001
1050,2010-11-14,525.9845303000001
1051,2010-11-15,71.64411209999999
1052,2010-11-16,91.67748426
1053,2010-11-17,75.92833445
1054,2010-11-18,61.86526281
1055,2010-11-19,218.36335970000002
1056,2010-11-20,254.18547
1057,2010-11-21,425.4606063999999
1058,2010-11-22,304.8241851
1059,2010-11-23,548.1995684999999
1060,2010-11-24,119.823118
1061,2010-11-25,546.8508828
1062,2010-11-26,44.66838732
1063,2010-11-27,368.25640760000005
1064,2010-11-28,194.085299
1065,2010-11-29,164.49162990000002
1066,2010-11-30,213.84113509999997
1067,2010-12-01,625.4372204
1068,2010-12-02,131.5655551
1069,2010-12-03,29.75250002
1070,2010-12-04,-51.31314509
1071,2010-12-05,-73.68702503
1072,2010-12-06,65.3364901
1073,2010-12-07,298.9531202
1074,2010-12-08,-78.42759005
1075,2010-12-09,478.1226753
1076,2010-12-10,-3.530581761
1077,2010-12-11,35.90134999
1078,2010-12-12,8.727400014
1079,2010-12-13,-482.3273755
1080,2010-12-14,-870.2407652999999
1081,2010-12-15,-639.2820504
1082,2010-12-16,235.26304
1083,2010-12-17,-6.12884708
1084,2010-12-18,45.91814865
1085,2010-12-19,554.6857637999999
1086,2010-12-20,343.6611356
1087,2010-12-21,59.38600147
1088,2010-12-22,346.67610460000003
1089,2010-12-23,608.4187507
1090,2010-12-24,267.9708502
1091,2010-12-25,44.291554999999995
1092,2010-12-26,-138.7259901
1093,2010-12-27,-365.1623502
1094,2010-12-28,-277.13462020000003
1095,2010-12-29,314.9996352
1096,2010-12-30,-314.1466787
1097,2010-12-31,116.9471465
